title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Not a good place to be contractor may be okay for a permanent staff.’,Master Scheduler,"Big brand, variety of projects, pay is competitive.","Poor leadership, lots of politics, bad management decisions.",Recommends working here: No,Rates salary as: Average,6 months ago,"Melbourne City, VIC, Australia",2.0,3.0,3.0,1.0,3.0,4.0,1.0,ANZ
‘Average ’,Manager,"Big company,  job opportunities ",Bad mgmt  and no support from higher mgmt ,Recommends working here: No,Rates salary as: Average,6 months ago,"NSW, Australia",3.0,1.0,1.0,1.0,1.0,3.0,2.0,ANZ
‘Was great place to work’,Senior Systems Engineer,The team and people are great to work with,"The culture, it is changing from bad to worst, especially in last 3-4 years",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,3.0,3.0,2.0,2.0,3.0,3.0,ANZ
‘Overall not a bad place to work.’,Customer Service Representative,Ability to choose shifts and earn a decent wage.,"Pressure, Inconsiderate management who thought they were better than everyone else",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Mulgrave, Victoria, Australia",5.0,4.0,2.0,3.0,4.0,4.0,3.0,ANZ
‘Really enjoyed my experience and would do it again.’,Senior Business Analyst,The people and the projects,Management and it's structure.,Recommends working here: Yes,Rates salary as: High,6 months ago,"Docklands VIC, Australia",5.0,5.0,5.0,3.0,4.0,5.0,5.0,ANZ
‘It was an okay job.’,Bank Teller,Options for career progression,Outdated systems and subpar facilities. The job is very mundane and offers little mental stimulation.,Recommends working here: No,Rates salary as: Low,2 years ago,"New South Wales, Australia",4.0,3.0,3.0,3.0,4.0,3.0,3.0,ANZ
‘My work colleagues are an extended part of my family and I enjoy the different challenges that I get presented on a daily basis.’,Service Consultant,The people that I work with.,Dealing with a certain type of customer.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Bunbury, Western Australia, Australia",4.0,4.0,4.0,4.0,3.0,4.0,4.0,ANZ
‘Mixed feelings so far’,Solution Architect,"Pay, recognition and brand","Politics, responsibilities clarity",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",3.0,5.0,3.0,3.0,3.0,5.0,4.0,ANZ
"‘Great culture, great people, great bank.’",Branch Manager,"Diversity, Upper and middle management, culture, colleagues",Budgetary cuts on frontline staff,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Caloundra, Queensland, Australia",5.0,4.0,5.0,5.0,3.0,5.0,5.0,ANZ
‘The only thing that made me stay as long as I did were my regulars. They are amazing people’,Traineeship,The laughed you can have with your colleagues and clients,Keeping up with the KPI’s,Recommends working here: No,Rates salary as: Low,2 years ago,"Belmont NSW, Australia",2.0,4.0,3.0,2.0,1.0,3.0,2.0,ANZ
‘Still enjoy working at ANZ. The environment is very good’,Senior Personal Banker,"Good culture, good benefits, lots of training provided",Needing more directions for career profession,Recommends working here: Yes,Rates salary as: Average,3 years ago,Sydney CBD,4.0,5.0,4.0,4.0,4.0,5.0,4.0,ANZ
‘I'll always choose ANZ every time.’,Customer Service Representative,"Great support, leadership, approachable",Systems can be very frustrating and processes,Recommends working here: Yes,Rates salary as: High,3 years ago,"Melbourne, Southbank, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Good experience with small salary ’,Personal Banker,I got very good experience in customer facing. Good experience of strict compliance.,To full fill  very high People’s expectations .,Recommends working here: Yes,Rates salary as: Low,1 year ago,"Gungahlin ACT, Australia",4.0,3.0,4.0,3.0,3.0,4.0,4.0,ANZ
‘Great work colleagues & good pay rate’,PB,"Pay rate is good, open hours are good","Getting enough hours, a lot of small hour contracts",Recommends working here: No,Rates salary as: High,4 years ago,,3.0,4.0,4.0,3.0,3.0,3.0,4.0,ANZ
‘Great people not so great having to push for referrals/sales’,Bank Teller,The people I got to work with were amazing,Management from higher up I found very impersonal but if you're sales orientated it would probably work for you,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Campbelltown, New South Wales, Australia",3.0,3.0,5.0,2.0,4.0,5.0,3.0,ANZ
‘True retail bank’,Associate Adviser,"Great people, large organisation with many roles. Opportunities regularly pop up.",Slow to get change approved,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",4.0,5.0,4.0,4.0,3.0,5.0,5.0,ANZ
‘Loved the challenge’,Test Manager,Culture and work environment,From a QA perspective the main challenge was stability and suitability of test environments,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Docklands, Victoria, Australia",3.0,4.0,5.0,4.0,4.0,5.0,5.0,ANZ
"‘Lazy, uninspiring.’",Mobile Lending Manager,Little oversight so work life is excellent.,Zero management direction or development offered.,Recommends working here: No,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",2.0,4.0,2.0,2.0,1.0,3.0,3.0,ANZ
‘Good exposure ’,Project Manager,Internal opportunities ,Transparency in middle management ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",4.0,4.0,4.0,3.0,3.0,4.0,4.0,ANZ
‘Cut costs & be a robot to survive’,Service Manager,Good company for diversity. Definitely follows the rules so things are fair,Constant cost cutting removed any atmosphere from the work place. Not a nice place to work,Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,2.0,2.0,2.0,1.0,4.0,2.0,ANZ
‘If you love sales this is the job for you!’,Bank Teller,"I enjoyed the work, fellow workers were nice.","Very pushy, Everything was about sales!",Recommends working here: No,Rates salary as: Average,2 years ago,"Perth, Western Australia, Australia",4.0,3.0,3.0,3.0,2.0,3.0,3.0,ANZ
‘Short as my team was made redundant 4 months after I started.’,Commercial Services Officer,The staff discounts.,There are a lot of teams being made redundant.,Recommends working here: No,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",1.0,1.0,1.0,1.0,3.0,1.0,1.0,ANZ
‘Initially OK but ultimately not a good use of my time.’,Head Of Client Analytics,They pay you reasonably well and their training is good.,There is a cost management focus which sees employees treated as expendable if targets are not met.,Recommends working here: No,Rates salary as: Average,4 years ago,,1.0,2.0,1.0,1.0,3.0,3.0,1.0,ANZ
‘Fantastic’,Branch Manager,"Staff benefits, career progression",Customer challenges and staffing issues,Recommends working here: Yes,Rates salary as: High,2 years ago,"Tasmania, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Needs better management.’,Mortgage Consultant,Love that they give equal opportunity and there is diversity and a mix culture exists all accross the company.,They need to value their employees and give better recognition and appreciation.,Recommends working here: No,Rates salary as: Average,4 years ago,"Victoria, Australia",2.0,1.0,3.0,3.0,2.0,4.0,3.0,ANZ
‘Long time at the bank has resulted in invaluable experience and some great colleagues’,Market Data Manager,Working culture and flexibility,Progression into senior positions,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,5.0,5.0,4.0,4.0,5.0,ANZ
‘Frustrating that I am unable to get a permanent opportunity.’,Commercial Retention Consultant,"Flexibility (in some roles), diversity and parental leave",Work culture in current team,Recommends working here: Yes,Rates salary as: High,2 years ago,"Docklands VIC, Australia",3.0,4.0,3.0,2.0,1.0,5.0,4.0,ANZ
"‘Enjoyed several different roles, but depressed by constant restructures.’",Qualit/Risk Manager,Plenty of opportunities to re-skill and move into different areas.,"Too much outsourcing to India. Too many restructures, resulting in loss of skilled resources. Cheaper replacements, generally in India, cost a lot to up-skill, but once trained, often leave for better paid jobs.",Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,4.0,4.0,3.0,4.0,5.0,4.0,ANZ
‘Loved my job and my team when I was there’,Customer Care Consultant,"Flexibility, understanding to my work/life balance, great wages, fantastic managers","Lack of staff in some
Departments, training issues, some departments not wanting to take accountability was frustrating. ",Recommends working here: Yes,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",4.0,4.0,4.0,4.0,3.0,5.0,4.0,ANZ
‘Exhausting and soul destroying over time’,Senior Financial Planner,Good work colleague.,Systems and processes. IT support and over all support to do your role was woeful.,Recommends working here: No,Rates salary as: High,4 years ago,,2.0,1.0,2.0,2.0,3.0,3.0,1.0,ANZ
‘It looks lost of what it wants to be in today’s market ’,Leader,Culture. Flexibility ,Leadership. Strategy ,Recommends working here: No,Rates salary as: Average,1 year ago,"NSW, Australia",2.0,3.0,3.0,2.0,3.0,4.0,3.0,ANZ
‘A great organisation to be a part of !’,Senior Officer,Growth opportunities and freedom of expression and innovation,KRA and performance management system for non performance is not quite effective,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Overall good working experience’,Service Specialist,Plenty of opportunity,Need to know the right people to progress,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,4.0,3.0,4.0,5.0,4.0,ANZ
‘Lifetime of learning’,Branch Manager,The opportunitiues and the challenges on a daily basis and teaching others what u know,Keeping up with the times but fun fun fun,Recommends working here: Yes,Rates salary as: High,2 years ago,"Parramatta, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Great place to work and learn many different things everyday’,Personal Banker,Good management  and friendly staff,Busy and vibrant environment,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Pagewood, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘A very challenging time.’,Lending Officer,To be totally honest the best thing was leaving.,Having to work long hours and feeling excluded.,Recommends working here: No,Rates salary as: Average,6 months ago,"Perth WA, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0,ANZ
‘It was enjoyable till I was denied numerous times to try and develop my career’,Banking Consultant,People I work with was a huge thing that meant it was good,Hierarchy meant that things were hard to get done. ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Tamworth NSW, Australia",3.0,3.0,5.0,4.0,4.0,4.0,3.0,ANZ
‘A great place to meet many long time friends and experience new challenges daily!’,Manager,Meet lots of great work colleagues,Every day is a new challenge,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,4.0,4.0,4.0,5.0,4.0,5.0,ANZ
‘I was a long time employee it used to be great for staff & customers not so much now’,Manager,Other staff help & customers are patient but management is off,Targets too high & if you reach them it's much harder next time,Recommends working here: No,Rates salary as: Average,2 years ago,"NSW, Australia",1.0,3.0,2.0,1.0,3.0,3.0,2.0,ANZ
"‘Enjoyable place to work, no job security.’",Personal Banker,Great training and wage is pretty good. Work life balance is excellent,No real challenges. However branches close and it’s not a nice feeling either knowing your branch is on the firing line or is actually being closed. Job security is not high.,Recommends working here: No,Rates salary as: Average,2 years ago,"Chinchilla QLD, Australia",5.0,4.0,3.0,1.0,3.0,3.0,2.0,ANZ
‘Worst 4 months of my working life.’,Operations,Leaving. Not a lot to celebrate beyond that,Pretty much everything ,Recommends working here: No,Rates salary as: Average,1 year ago,"Docklands VIC, Australia",2.0,2.0,2.0,1.0,2.0,2.0,1.0,ANZ
‘Great life experience’,Bank Teller,Being able to work in a professorial environment but making it feel like a home & little family,Learning new products & keeping up with the interest rates.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Murwillumbah, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Not the worst’,NFE Mortgage Enquiry Officer,Fun people to work with,"Horrible management, too much gossip and favouritism",Recommends working here: Yes,Rates salary as: Average,2 years ago,"South Melbourne, Victoria, Australia",2.0,3.0,2.0,1.0,4.0,4.0,3.0,ANZ
‘No development opportunities or career development either.’,Sr. Business Service Consultant,Manager was Good,Very stressful cash handling job with lots of heavy lifting of coins,Recommends working here: No,Rates salary as: Low,4 years ago,"Port Melbourne, Victoria, Australia",2.0,3.0,3.0,3.0,2.0,1.0,3.0,ANZ
‘Loved every minute I was there I felt I was pushing myself each shift to be better I rally wang to get back into the role’,Customer Service - Teller,"Great staff 
Enjoyed being helpful to customers
Loved the job itself",Reaching targets each week made me work harder,Recommends working here: Yes,Rates salary as: High,2 years ago,"Warwick, QLD, Australia",5.0,5.0,5.0,4.0,5.0,5.0,5.0,ANZ
‘4 years of growth and challenge ’,FPSO,Flexibility and great work colleagues ,Management not always listening to those in the frontline,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Pakenham VIC, Australia",3.0,4.0,4.0,3.0,3.0,4.0,4.0,ANZ
‘Overall a good experience coming from a smaller financial institute to one of the big 4’,Credit Analyst,"Working at a central location.
Learning a side of credit not previously exposed to.",Having credit being processed across multiple countries. ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Docklands VIC, Australia",4.0,4.0,3.0,3.0,3.0,5.0,4.0,ANZ
‘Great experience and a happy time’,Personal Banker,I worked in a branch where we were a dynamic tight team.  It was awesome,Being short staffed and expected to do the same level of work with less people,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Mornington Peninsula, Victoria, Australia",3.0,4.0,5.0,4.0,3.0,5.0,5.0,ANZ
‘Think twice about working for a big bank who care about profit before staff and customers ’,Sales Manager,"The wonderful staff who have the same aspiration and career motivation as you , and of course the lovely regular customer ",Management have choices and choose to make things difficult for you. Management is always changing the ‘goal posts’ creating a negative barrier between bosses and staff in general. Anz boosts a work life balance but it’s anything but . Branch managers are always frustrated and just exhausted Never enough support especially when they wish to close high achieving branches over location and customers needs - staff are always left to deal with the negativity from loyal customers ,Recommends working here: No,Rates salary as: High,1 year ago,"NSW, Australia",2.0,1.0,1.0,1.0,3.0,1.0,1.0,ANZ
"‘Overall, a good company to work for’",Personal Banker,Able to progress quickly if iniative is shown,"Unreliable software and IT resources
Ineffective processes",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Brisbane City, Queensland, Australia",5.0,4.0,4.0,4.0,2.0,4.0,3.0,ANZ
‘Put in a lot of hard work into the role with little return or appreciation’,Senior Credit Analyst,The people,Career advancement non existent if over 40,Recommends working here: No,Rates salary as: Average,4 years ago,"Docklands, Victoria, Australia",2.0,2.0,3.0,2.0,2.0,2.0,5.0,ANZ
‘Very challenging very fast learning corporate environment answerable’,Personal Banker,Career development continuous mentoring programme,Cutting edge competition,Recommends working here: Yes,Rates salary as: Average,3 years ago,melbourne   cbd,5.0,3.0,3.0,3.0,4.0,4.0,4.0,ANZ
‘Corporate finance without ethics’,"Associate Director, Investment Banking",Engaged in interesting large scale institutional financings,Expected to work 100+ hours a week every week. Social life or family life was frowned upon. Frequently renigged on planned bonuses,Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",1.0,1.0,1.0,1.0,2.0,3.0,1.0,ANZ
‘My ANZ experience makes me want to return to them!’,Head Of Business Development And Marketing,"People, culture, Asia Pacific strategy - ANZ is not just an Aussie bank, it's a global operation.",Accelerating Banking Experiences for Women programme is too restrictive.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,3.0,3.0,3.0,4.0,ANZ
‘Fantastic 22 years if diverse work.’,Operational Risk Manager,Well rewarded for good performance. Great friendships and diverse work,Fitting in with a very strong performance based culture.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,3.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Lucky enough to have found my niche within the bank & am surrounded by a great team.’,Assistant Manager,Great working environment & supportive team.,A lot of systems but once you’ve got you’re head around them it’s manageable,Recommends working here: Yes,Rates salary as: Average,1 year ago,"NSW, Australia",3.0,5.0,5.0,5.0,2.0,5.0,4.0,ANZ
‘Overall best job yet!’,Customer Service Consultant,"The team training! The fun benefits you get inside and outside work, the team building and bonding skills!",Everything is great fun and doesn’t feel like work feels like family,Recommends working here: Yes,Rates salary as: High,2 years ago,"Wollongong NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
"‘All-in-all, ANZ is a fantastic employer!!! By far the best employer I've ever worked with.’",Senior Credit Analyst,Great culture & investment in people development,Learning & navigating IT programs,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Docklands VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Was not what I was sold on and did not see a future!’,Customer Solution Specialist,The people and team environment,Trying to get promotion and development,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",2.0,3.0,4.0,4.0,2.0,2.0,3.0,ANZ
‘Best place to work in an organised institution. More opportunities to succeed.learning and collaboration with the team’,International Team Leader,Good return and organisation,Shift work timings are biggest challenge. effects on your family and health,Recommends working here: Yes,Rates salary as: High,3 years ago,Melbourne Airpor,3.0,2.0,3.0,3.0,3.0,3.0,4.0,ANZ
‘Not a totally great experience from even before commencing employment’,Personal Banker,Great people to work with,Sales targets and micro management,Recommends working here: No,Rates salary as: Average,3 years ago,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,ANZ
‘Fantastic one of the best jobs I have had’,Verifications Officer,Great people and excellent work/family life balance,Learning to be in a corporate environment after retail.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,5.0,5.0,4.0,4.0,5.0,5.0,ANZ
‘Middle management roles for men becoming hard to come by.’,Associate Director,A company that feels like it is going places.,Pushes for equality for women is causing disharmony across all areas.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",2.0,4.0,4.0,3.0,3.0,5.0,4.0,ANZ
‘Not a bad place to work but the bank is undergoing big changes which means a lot of restructuring. All banks do this these days and if you are lucky you may get pay raise and promotion. ’,Information Technology Business Analyst,Work life balance and OK money,Hard to get promoted or go up in corporate ladder. Senior management in technology don't really care about the hard working employees. Internal opportunities are difficult to come by and they generally don't like to promote internal candidates.,Recommends working here: Yes,Rates salary as: Low,1 year ago,"Sydney NSW, Australia",3.0,4.0,5.0,3.0,4.0,3.0,4.0,ANZ
"‘Great start, poor ending.’",Overnight Customer Service Consultant,"Location
The people 
The diversity in culture","Management 
Micro management of staff
Constant reshuffling
Sending departments off shore",Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,3.0,2.0,3.0,3.0,3.0,3.0,ANZ
‘The last big restructure has left the organisation in a position that it will take a couple of years to recover from. ’,Project Manager,"Large organisation, easy to move around",Constant restructuring ,Recommends working here: No,Rates salary as: High,6 months ago,"Melbourne VIC, Australia",4.0,3.0,2.0,1.0,3.0,5.0,2.0,ANZ
"‘Great place to work, with good opportunities to grow’",Customer Service Team Leader,"Great people,
Great locations
Opportunity to develop your skills",Work life balance needs to improve,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,2.0,3.0,3.0,2.0,4.0,4.0,ANZ
‘Challenging but exciting’,Analytics And Insights Manager,"Flexible working environment, challenging environment, learning opportunities","Technology, politics, beauracracy",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,3.0,3.0,3.0,5.0,4.0,ANZ
‘Great career with strong financial rewards’,Senior Manager,Salary and opportunities,High performance expectations and extent of offshoring in the back office.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,5.0,4.0,3.0,5.0,4.0,ANZ
‘Good reliable job with career prospects’,Snr Business Analyst,Work life balance,Slow processes exhibits project progress at timea,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,5.0,4.0,3.0,4.0,3.0,4.0,ANZ
‘Was a rest place to work however now it's just sales sales’,Branch Managet,Great team environment,No support from management,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Victoria, Australia",3.0,3.0,3.0,1.0,2.0,1.0,3.0,ANZ
‘I found ANZ an excellent company to work for’,Problem Manager,Team work,Open plan office space,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,5.0,3.0,3.0,5.0,5.0,4.0,ANZ
‘Stay away from ANZ’,Analyst,Hard to find any good stuff that goes on at ANZ.,Micro-management at it's peak. No learning opportunities and no career building,Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne VIC, Australia",1.0,3.0,1.0,1.0,3.0,4.0,1.0,ANZ
‘Good but tough to stick at for longer than a year or 2’,Assistant Manager,Stable employer,Continuous push for sales,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Roma, Queensland, Australia",4.0,3.0,3.0,3.0,3.0,4.0,3.0,ANZ
‘Wouldn't work thre again if they paid me double.’,Senior Manager,Getting in at 9am and leaving at 5pm,Get rid of inept middle management who promote people from their own culture,Recommends working here: No,Rates salary as: Low,4 years ago,"Melbourne, Victoria, Australia",2.0,4.0,3.0,1.0,1.0,3.0,2.0,ANZ
‘High targets high stress’,Personal Banker,Training and recourses. Flexible hours.,High targets and multiple conflicting tasks. Stress and micro management.,Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,3.0,3.0,3.0,2.0,4.0,2.0,ANZ
‘Great company for career progression’,Senior Customer Service Officer,"Lots of opportunities, promotion, recognition, non monetary benefits, company activities","Management, bonuses",Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,4.0,4.0,3.0,3.0,5.0,4.0,ANZ
‘Average’,Service Consultant,"Work life balance, structure and training.","Slow succession, unbalanced team skill sets, average pay.",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",3.0,4.0,2.0,2.0,4.0,4.0,3.0,ANZ
"‘I use to love working for ANZ it was my world but if travels in cycles goes in cirlcles but i am not sure they are aware that they do . Overall it wasnt a bad place just not what it use to be change is not always for the best, but in saying that I believe’",Service Technician,"Some of fellow employees, and most of the customers","Multi tasking standing all day , working overtime for nothing sometimes .
Difficult customers. Securityie unsafe environment at particular branches.",Recommends working here: No,Rates salary as: Average,6 months ago,"Cairns QLD, Australia",4.0,3.0,2.0,1.0,4.0,3.0,3.0,ANZ
‘My experience has been great with amazing support and opportunities’,Business Enablement Coordinator,Supportive network of managers and colleagues,ANZ systems can be a little challenging,Recommends working here: Yes,Rates salary as: High,2 years ago,"Mildura VIC, Australia",4.0,4.0,5.0,5.0,3.0,4.0,5.0,ANZ
"‘Pleasant, collaborative banking environment’",Developer,"Nice people, collaborative team",Overseas IT outsourcing,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,5.0,4.0,4.0,2.0,4.0,5.0,ANZ
‘A hard job for what you get paid’,Personal Banker,Monday to Friday hours. Good consistent training that is continuously provided.,"Managers, expectations, sales targets are high.",Recommends working here: No,Rates salary as: Average,2 years ago,"NSW, Australia",3.0,3.0,3.0,2.0,4.0,4.0,2.0,ANZ
‘Senior managers only interested in furthering their career at the expense of others’,Executive Assistant,Work life balance and staff club,Bureaucracy and senior management,Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",2.0,5.0,2.0,1.0,3.0,2.0,1.0,ANZ
‘Great experience’,Services Consultant,Working in a Big 4 with friendly colleagues.,"Various customers, some who may be a little bit challenging",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Townsville QLD, Australia",3.0,4.0,4.0,3.0,3.0,3.0,3.0,ANZ
‘Stressful and sleepless nights.’,Small Business Specialist,Assisting business owners grow their businesses.,Accepting that it's more about the profitability of a sign up than it is about the customer service.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Brisbane, Queensland, Australia",5.0,4.0,5.0,4.0,4.0,4.0,4.0,ANZ
‘Good challenge’,Senior Personal Banker,Good pay and well deserved bonuses,Targets and support were challenging,Recommends working here: Yes,Rates salary as: High,2 years ago,"Murray Bridge, South Australia, Australia",3.0,4.0,3.0,2.0,4.0,3.0,4.0,ANZ
‘Employees feedback dosnt work and only cost cutting matters’,Senior Test Manager,Nice office,Bad managers who dont understand people,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,3.0,2.0,1.0,2.0,3.0,1.0,ANZ
‘Fantastic!’,Operations Specialist,Social life and flexibility,Training and unpredictable work loads,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,5.0,4.0,4.0,3.0,4.0,4.0,ANZ
‘Very enjoyable experience’,Fraud Analyst,Great colleagues great environment,My only concern was the traveling to the city each day,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Docklands, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Senior management have little interest in people development or embracing change as are more concerned with internal politics and maintaining their own power’,Senior Manager Finance,"Salaries are high, flexible working practices generally embraced.","Low management interest in the individual. 
Cronyism is rife. 
No real sense of urgency or desire to challenge the status quo",Recommends working here: No,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",2.0,4.0,2.0,2.0,3.0,4.0,2.0,ANZ
‘Learning every day’,Home Loan Specialist,Industry leaders in many fields,Systems are challenging,Recommends working here: Yes,Rates salary as: High,4 years ago,"Wagga Wagga, New South Wales, Australia",4.0,3.0,5.0,4.0,3.0,3.0,4.0,ANZ
‘Overall it was a staisfying & rewarding career’,Account And Relationship Manager,Well organised with strong internal communications to staff,Putting to much pressure on staff to achieve KPI's to maintain revenue line for shareholder distribution,Recommends working here: Yes,Rates salary as: Average,3 years ago,Maroochydore,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Couldn't down them’,Mortgage,Work life balance,Can be very busy for long periods,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,4.0,3.0,5.0,5.0,4.0,ANZ
‘A good place to start you career and gain valuable corporate experience.’,Senior Business Analyst,Opportunity to work across a very large company and there are some great people and teams.,Lack of focus on staff and management are very political in some areas of the bank.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,3.0,4.0,3.0,3.0,4.0,3.0,ANZ
‘The more you gave the more they wanted without a great job acknowledged’,Customer Service Officer,Work colleagues were great. Flexibility  fantastic.,"No one on one training, No support and very stressful",Recommends working here: No,Rates salary as: Average,4 years ago,"Gunnedah, New South Wales, Australia",1.0,5.0,3.0,1.0,3.0,1.0,3.0,ANZ
‘Life long lesson.’,Sales And Customer Service Consultant,Great colleagues. Always learning.,Career progression is poor due to minimal opening positions.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Preston, Victoria, Australia",2.0,3.0,3.0,2.0,2.0,2.0,4.0,ANZ
‘Very professional compliant organisation with a range diversity of people to meet.’,Teller,Working in a team environment,Providing best Customer service possible,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Excellent opportunity in an outatanding work ebvieonment’,Administration Assistant,"Excellent facilities, mindful attention to all aspects of work/life balance, help across allntopics of work","Like all jobs, some staff are less than helpful.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
"‘Great colleagues, high staff turnover, terrible company’",Personal Banker,The culture and comradeship ,"Outdated systems, staff are looked at as numbers and replaceable. I was told I was replaceable, one of the many reasons I left.",Recommends working here: No,Rates salary as: Average,1 year ago,"Queensland, Australia",2.0,3.0,2.0,4.0,1.0,3.0,2.0,ANZ
‘I was introduced to politics in the banking industry.’,Customer Service Consultant,Knowledge on the banking industry,Constant excessive pressure from managers in regards to targets.,Recommends working here: No,Rates salary as: Low,2 years ago,"Sydney NSW, Australia",3.0,3.0,3.0,2.0,2.0,2.0,3.0,ANZ
‘Excellent contract IT environment’,Senior Developer,Really appreciated the pleasant working environment.,Heavily procedure based. As with all financial companies.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",3.0,5.0,5.0,4.0,5.0,5.0,5.0,ANZ
