title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Management needs an overhaul but loved the ever changing environmet’,Internet Banking,Co workers,Management,Recommends working here: No,Rates salary as: Average,4 years ago,"Launceston, Tasmania, Australia",4.0,4.0,3.0,2.0,3.0,3.0,4.0,Westpac Banking Corporation
‘Work like a dog but have access to above average benefits’,Onboarding Project Manager,Lots of great perks.  Banking benefits as well as other discounts,No work life balance.  Just work work balance,Recommends working here: No,Rates salary as: High,6 months ago,"Brisbane City QLD, Australia",4.0,1.0,5.0,4.0,5.0,2.0,3.0,Westpac Banking Corporation
‘Still a good company to work for’,Personal Banker,"Good benefits, excellent career progression, constant training",Staff aren’t always replaced on time so it’s common to see understaffed branches or offices,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Northbridge NSW, Australia",5.0,4.0,5.0,4.0,5.0,5.0,4.0,Westpac Banking Corporation
‘A great team ebvironment.’,Senior Developer,Good Company Culture,Keeping abreast of the challenges,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",4.0,5.0,5.0,4.0,4.0,5.0,5.0,Westpac Banking Corporation
‘Over all Love it’,Finance Role,"Generally good people leaders
Great flexible arrangements ",Processes can be challenging ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",5.0,5.0,4.0,4.0,5.0,4.0,5.0,Westpac Banking Corporation
‘The gloss wore off quickly’,Project Manager,"Reputation
Salary
Work-life balance","Underutilisation and boredom
Isolation in program of contractors
No HR person
Tech staff as people managers",Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",1.0,4.0,2.0,2.0,2.0,5.0,2.0,Westpac Banking Corporation
‘I felt value and my contributions were always acknowledged.’,Commercial Banking,Great ethics. Great people. Passion for the customer. Teamwork was key.,Back office challenges with supporting front line. Always needs improving in most large organisations.,Recommends working here: Yes,Rates salary as: High,2 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Overall a wonderful place to work’,Learning And Development Manager,Flexible working conditions,Such a large organisation. You can get lost,Recommends working here: Yes,Rates salary as: High,2 years ago,"Sydney NSW, Australia",4.0,5.0,4.0,4.0,5.0,4.0,5.0,Westpac Banking Corporation
‘Lovely place to work and learn’,Risk Manager,"Work life balance, diversity and communications ","Management agenda, clarity of expectations",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",3.0,5.0,4.0,3.0,3.0,4.0,4.0,Westpac Banking Corporation
‘Bad exprience working for the bank’,Private Banker,"Not much, not good culture to eork with, very high politics","High pressure, sales driven, many politics",Recommends working here: No,Rates salary as: Low,1 year ago,Sydney 新南威尔士州澳大利亚,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘Great to work for a company with a reputation you can be proud of. ’,Talent Acquisition Specialist,"Great work life balance
Work from home options
Staff banking discounts","Less opportunities for growth and development, if you don’t live in Sydney. ",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",3.0,5.0,4.0,4.0,5.0,4.0,4.0,Westpac Banking Corporation
‘Started out great with good training but unfortunately they expect too much especially through the hard times’,Home Finance Manager,Try to do some good things in the community,Expect too much from staff and a low economy.. Most staff don't enjoy working there just hard to find other work,Recommends working here: No,Rates salary as: Average,4 years ago,,4.0,3.0,2.0,3.0,3.0,5.0,3.0,Westpac Banking Corporation
‘Liked working there but is a political environment and people with connections succeed.’,Senior Portfolio Manager,Diversity and working environment.,Political and over-staffed,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,5.0,4.0,3.0,3.0,5.0,4.0,Westpac Banking Corporation
"‘Great role to gain banking knowledge, poor management support.’",Banking Representatives,Working with great people.,Conflicting management messages. Unrealistic sales expectations. Lack of support by management.,Recommends working here: No,Rates salary as: Average,4 years ago,"Launceston, Tasmania, Australia",2.0,3.0,2.0,1.0,3.0,4.0,3.0,Westpac Banking Corporation
"‘Great opportunity, great people to work with.’",Lead Technical Specialist,Great projects to work on.,People management skill are necessary to be successful.,Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,4.0,4.0,4.0,4.0,4.0,5.0,Westpac Banking Corporation
‘It was ok but could be better in term of support their employees to grow’,Financial Planner,Flexibility and good working environment,Lack of support from management and bad cultural,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,2.0,4.0,3.0,3.0,Westpac Banking Corporation
‘Great if you are looking for somewhere to just do that job but not if you are wanting to do big initiatives or for career progression. ’,Senior Manager,Training offering and vision of the senior management,Career development and getting things done due to the number of departments that needed to get involved ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",2.0,5.0,4.0,4.0,3.0,3.0,4.0,Westpac Banking Corporation
‘Great journey so far’,Credit Capability Manager,Team environment...challenging...understanding managment...varied duties,Long hours required to get job done.  Mork work and not enough people.,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,Westpac Banking Corporation
"‘Poor people management, rigid structure’",Manager,A new agile floor but a lot of companies have already got that so not the first one,Analytics function is under developed,Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",2.0,3.0,4.0,2.0,3.0,3.0,2.0,Westpac Banking Corporation
‘Not a good place to work anymore ’,Bank Teller,"My branch manager, and the staff I work with",Having to get referrals when customers don't come into the branch but our targets are still high,Recommends working here: No,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",2.0,3.0,2.0,1.0,2.0,2.0,1.0,Westpac Banking Corporation
‘A great company to work for in terms of providing family/work balanc.’,Teller,Work life balance excellent. Ability to work part time and reduced hours when required,Getting holidays,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Chinchilla, Queensland, Australia",4.0,5.0,5.0,5.0,3.0,5.0,5.0,Westpac Banking Corporation
‘18 years in Banking’,Customer Service Representative,"Good career
Can be rewarding","KPIs
Bottom line are profits",Recommends working here: No,Rates salary as: Average,1 year ago,"VIC, Australia",3.0,3.0,3.0,1.0,2.0,2.0,3.0,Westpac Banking Corporation
‘My job has been good to me.’,Bank Teller,"Work life balance. 
Benefits. 
Opportunity to alter career path",Not enough staff for the expectations. Always adding more that we need to do with not enough time to complete all minimum standards,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Victoria, Australia",4.0,4.0,3.0,3.0,4.0,5.0,3.0,Westpac Banking Corporation
‘It was a good and enjoyable work environment.’,Reporting Analyst,Great management and collaborative work environment.,Use of 32bit Office 2010 in the year 2017. So there is need to keep abreast with the latest office releases.,Recommends working here: Yes,Rates salary as: Average,3 years ago,Sydney,3.0,5.0,5.0,5.0,3.0,5.0,5.0,Westpac Banking Corporation
"‘Wish I'd never taken the job, wish I hadn't stayed so long.’",Home Lending,"It was obviously difficult to get sacked from here, judging by the number of people who were clinging onto their jobs despite poor performance and no idea of how to actually do their jobs. So there's that I guess.","Awful place to work (Lockleys centre). Terrible management, just grasping, venal, disgraceful people. Incompetent from top to bottom, over a long period of time. I do not recommend working there to anyone and hope I never meet these people again. Of course there are exceptions but we're talking like 5 people out of 400+. Miserable place to work made worse by terrible human beings.",Recommends working here: No,Rates salary as: Average,2 years ago,"Lockleys, South Australia, Australia",1.0,1.0,1.0,1.0,1.0,3.0,1.0,Westpac Banking Corporation
‘Micromanaging is demoralizing and advisng toilet breaks is an infringement on basic rights.’,Collections Consultant,On the surface Westpac has a great culture and development opportunities.,Management claim to be staff focused but often differ in their approaches. Not encouraged to call out anything you think not right or fair.,Recommends working here: No,Rates salary as: Low,1 year ago,"Bedford Park SA, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0,Westpac Banking Corporation
‘It was all about handle times and calls answered. ’,Corporate Cards,Close to home. Nice offices.,Very Corporate. Not Customer focused. ,Recommends working here: No,Rates salary as: Average,1 year ago,"Kogarah NSW, Australia",2.0,3.0,3.0,1.0,3.0,3.0,2.0,Westpac Banking Corporation
‘A great organistaion with multiple oportuinities’,Commercial Business Manager,The Staff - the people are generally fantastic,It's a big organisation and people can get lost in the system,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",3.0,4.0,4.0,4.0,4.0,4.0,5.0,Westpac Banking Corporation
‘Not good’,Personal Banker,The staff fellow work colleagues,Cold calling telemarketing,Recommends working here: No,Rates salary as: Average,4 years ago,"Central Coast, New South Wales, Australia",2.0,1.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘I had a challenging but fulfilling experience working in a great company.’,Contact Centre Consultant,Regular review of opportunities for the next step if your career,Location not too accessible,Recommends working here: Yes,Rates salary as: Average,4 years ago,Adelaide,3.0,4.0,3.0,3.0,4.0,4.0,4.0,Westpac Banking Corporation
‘Working at Westpac was a highlight of my working career’,Financial Planner Assistant,I worked in many different roles during my time there and the People were amazing,Sales were always a challenge as I come from an administration background.,Recommends working here: Yes,Rates salary as: High,4 years ago,Brisbane and Gold Coast,4.0,4.0,4.0,5.0,4.0,5.0,4.0,Westpac Banking Corporation
‘Happy to be there everyday !’,Personal Banker,Great values for a small customers and they do love to support there workers. Love working for Westpac !,Trying to move up from an entry level can be a hard process with building networks and getting the support you need.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,4.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Exciting and Challenging’,Lending Consultant,Diverse working environment,The challenges was the amount of advanced notice needed for annual leave (6-12 mths).,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Tiresome’,Teller,Being able to learn in a fast paced bank,Dealing with management,Recommends working here: No,Rates salary as: Low,4 years ago,"Central Coast, New South Wales, Australia",3.0,2.0,2.0,2.0,4.0,3.0,3.0,Westpac Banking Corporation
‘Frustrating and very underwhelming total lack of achievement’,Contractor,The role was convenient for me at the time however it is a very disjointed organisation,Lack of co operation between departmennts,Recommends working here: No,Rates salary as: Low,2 years ago,"Sydney, New South Wales, Australia",1.0,3.0,2.0,2.0,2.0,4.0,2.0,Westpac Banking Corporation
‘It is good place to change yourself and got boosted’,Banking Officer,Job and life balance,To meet target,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,4.0,4.0,3.0,4.0,3.0,4.0,Westpac Banking Corporation
‘Disappointing for a corporation like this. ’,Project Director,The Location was great in the city. End of trip facilities were great,"Constantly restructuring, staff had no accountability and no strategic direction. People were fearful of keeping their jobs but the work flexibility meant you could “hide” in another floor and not deliver. 
Too many PowerPoint presentations and staff politics to get work done. ",Recommends working here: No,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",3.0,2.0,2.0,2.0,2.0,2.0,2.0,Westpac Banking Corporation
‘Hard work’,LBB,Close to home,"Systems, little support",Recommends working here: No,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,3.0,2.0,4.0,3.0,3.0,3.0,Westpac Banking Corporation
‘Happy to work for a great company.’,Personal Banker Business,Dics on banking products,Targets,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,4.0,4.0,4.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Great work life balance’,Group Audit,Great work life balance,Large organisation has a strong hierarchy,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney NSW 2000, Australia",3.0,5.0,5.0,3.0,5.0,5.0,5.0,Westpac Banking Corporation
‘A great corporate environment’,Senior Project Manager,Support work/life balance;,"Some employees still have an old school mentality and unable to adopt quickly to changes that will help improve the company, clients and its employees",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,5.0,4.0,3.0,5.0,5.0,Westpac Banking Corporation
‘Not a favourite workplace’,Admin Assistant,A handful of people and the most of my work responsibilities,"Lots of people who treat you down and have \""too high egos\"".
Even though a senior person by age and rank/responsibility, I  felt like a piece of dirt.",Recommends working here: No,Rates salary as: Low,2 years ago,"Sydney, New South Wales, Australia",2.0,3.0,3.0,3.0,3.0,3.0,3.0,Westpac Banking Corporation
‘By far the most intrinsically rewarding bank to work for in Australia ’,Banker,Being surrounded by like minded people with a shared goal. ,Working for a bank that makes billions for shareholders and the stigma that comes with that for a lot of people. ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Absolutely awful!’,PB,Nothing! If you love being micromanaged and under extreme pressure then working for this Bank is for you.,"Ridiculous targets and kpi’s. Pressure, Pressure, Pressure even when you achieve targets. Management always on your back!",Recommends working here: No,Rates salary as: Low,2 years ago,"WA, Australia",2.0,3.0,1.0,1.0,1.0,3.0,1.0,Westpac Banking Corporation
‘One of the best places Ive worked at by far.’,Customer Support Technician,"Excellent work environment, friendliest people you will work with.",Found it a bit hard to find a role elsewhere within,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,5.0,5.0,3.0,4.0,5.0,Westpac Banking Corporation
‘No matter how much you give the place wants more out of you.’,Business Program Manager,A variety of buildings and environment. It's big enough to warrant experience there.,A culture in decline. Too many chiefs and no one doing the work. Off shored as much work as possible and screws the remaining employees.,Recommends working here: No,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",2.0,1.0,3.0,2.0,1.0,4.0,3.0,Westpac Banking Corporation
‘Good experience’,Bank Teller,"Manager listens to staff concerns, good teamwork","
trying to meet targets and referrals",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Gordon NSW, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Westpac Banking Corporation
"‘Nice place to work, plenty of training & growth opportunities ’",CSR1 & CSR2,"Nice company to work for, reasonable wages, plenty of benefits given to staff.",Sales challenges in a country branch,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Maryborough VIC, Australia",4.0,3.0,4.0,4.0,4.0,4.0,4.0,Westpac Banking Corporation
‘Very average felt secure but did not really challenge me as a young employee ’,Settlements Officer,Stable working conditions ,Corporate nature and limited work life balance,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",2.0,1.0,3.0,3.0,4.0,5.0,3.0,Westpac Banking Corporation
‘An insite into the big time’,Operations Manager,Well structured and documented,"Reluctance/slow to change
organisation suffered from industrial inertia",Recommends working here: No,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",4.0,3.0,3.0,2.0,3.0,4.0,3.0,Westpac Banking Corporation
‘The worst company culture I've ever encountered.’,Home Finance Manager,Its been good to learn about all the things I dont want from an employer.,An unskilled and incompetent leadership team who are driven by their own self preservation.,Recommends working here: No,Rates salary as: Low,3 years ago,"Sydney, New South Wales, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0,Westpac Banking Corporation
‘Not the great company to work for that it used to be.’,Retail Staff,Westpac used to have a great culture.  Hopefully they can get that back again.  ,"Work/life balance is a challenge with cutting back on staff. 
From time to time you will find yourself with unqualified managers left unmonitored. ",Recommends working here: No,Rates salary as: Low,9 months ago,"Sydney NSW, Australia",1.0,1.0,1.0,1.0,1.0,4.0,1.0,Westpac Banking Corporation
‘Best company i have ever worked for’,Personal Bankin Advisor,I love the culture of our branch and the work life balance Westpac offers plus the ongoing support and training i receive,I find no challenges as i love what i do,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Hobart, Tasmania, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Frustrating’,Senior Manager,Individuals trying to do their best as part of a very larg machine,Legacy systems and thinking.  A self fulfilling belief that this is the best way because this is how we have always done it,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,2.0,2.0,4.0,5.0,3.0,Westpac Banking Corporation
‘Was lucky to be promoted within 8 months however salary was not at par ’,PB,Systems- technology is good.,No face to face formal coaching ,Recommends working here: Yes,Rates salary as: Low,1 year ago,"Sydney NSW, Australia",5.0,4.0,4.0,4.0,5.0,5.0,4.0,Westpac Banking Corporation
"‘A well oiled machine - lots of challenges, but loads of fun’",Organisational Change Manager,Great opportunities for contract staff as well as permanent staff,Project work can mean some long hours at times (though they always made good on time in lieu),Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,3.0,5.0,3.0,4.0,4.0,4.0,Westpac Banking Corporation
‘A great place to work’,Senior Analyst,Good work life balance. Great perks. Great people,Can be difficult to progress in some business units,Recommends working here: Yes,Rates salary as: High,6 months ago,"Sydney NSW, Australia",3.0,5.0,5.0,4.0,5.0,4.0,4.0,Westpac Banking Corporation
‘Overloaded and undervalued ’,Senior Project Manager,Excellent competent colleagues,Management changing goalposts frequently and without explanation or listening to the team. Quite dictatorial ,Recommends working here: No,Rates salary as: Low,6 months ago,"Kogarah NSW, Australia",2.0,2.0,2.0,1.0,3.0,3.0,2.0,Westpac Banking Corporation
‘Just another number’,IT Support Officer,"Well known company, pay on time","No room to move anywhere, just fall into the system as another number.. small fish in a big pond scenario which just wasn't what i was after...",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",1.0,3.0,4.0,4.0,3.0,5.0,3.0,Westpac Banking Corporation
‘Great’,Westpac Financial Planner,I liked the training and the support you received to better yourself,ThechallengersvWestpac set are high but if you like challenge  they don't set the challenge you do because more times than its that you want to achieve more,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Mackay, Queensland, Australia",5.0,4.0,4.0,4.0,4.0,4.0,5.0,Westpac Banking Corporation
‘Had a good time and good learning expereince’,Settlements Advisor,"Good working environment, friendly team mates",No facilities for contractor,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",2.0,2.0,4.0,3.0,3.0,3.0,3.0,Westpac Banking Corporation
‘Excellent career long term with employee perks a great bonus’,Personal Banker,Flexible working hours if needed,Limited management attention in current role,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Biloela, Queensland, Australia",5.0,4.0,3.0,3.0,4.0,5.0,5.0,Westpac Banking Corporation
‘An amazing ten years that set the tone of my career’,Home Finance Manager,As above. Work life balance. Salary. Flexibility.,High expectations. Pressure,Recommends working here: Yes,Rates salary as: High,4 years ago,"Adelaide Airport, South Australia, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
"‘Poor management, poor processes’",Personal Banking Adviser,"Knowledge of banking practises, meet new people","Poor management, lack of staffing, unreasonable work layout (standing for hours at a time)",Recommends working here: No,Rates salary as: Average,1 year ago,"Sunshine Coast QLD, Australia",2.0,4.0,2.0,2.0,3.0,3.0,3.0,Westpac Banking Corporation
‘Through tech investment its heading in the right direction.’,Senior Finance Manager,A solid strategy that is bought-in across the Group.,Systems and data processing. Large Organization with multiple cultures.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,3.0,5.0,4.0,5.0,5.0,4.0,Westpac Banking Corporation
‘Gotta be tough ’,Bank Teller,Employee share & career progression plans ,High sales push creates a nasty toxic environment. If if you are meeting or exceeding all targets you are made to feel like you are not doing enough. ,Recommends working here: No,Rates salary as: Average,1 year ago,"Kingaroy QLD, Australia",4.0,1.0,1.0,1.0,4.0,3.0,2.0,Westpac Banking Corporation
‘You're respected for your skills.’,Program Director,"Challenging and new work, often leading edge.",Constant state of change and a lot of regulatory compliance issues.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,5.0,4.0,5.0,5.0,Westpac Banking Corporation
"‘It was a experience,’",2IC Manager BPB,Trf to different branches or areas is easy,"Management, a lot of new manager for other banks that never get training in the systems or the Westpac way so you find yourself get told how to do one thing ten different ways . In the end just do what head office tells you!",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,2.0,3.0,2.0,3.0,3.0,3.0,Westpac Banking Corporation
"‘A rewarding career, that enabled me to genuinly help people & make a difference in yheir lives’",Premium Personal Banker,Fun team environment,Reaching targets,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Port Macquarie, New South Wales, Australia",4.0,4.0,4.0,4.0,3.0,4.0,5.0,Westpac Banking Corporation
‘Overall I like that I can work close to home with a great team.’,Bank Teller,I love the hours and the team I work with.,Sometimes the sales targets are a bit high.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Victoria Point QLD, Australia",4.0,5.0,5.0,5.0,4.0,5.0,5.0,Westpac Banking Corporation
‘Healthy work environment’,Information Technology Project Manager,Peer and colleague support,Management and HR could collaborate more in terms of resource well being. ,Recommends working here: Yes,Rates salary as: High,1 year ago,"Sydney NSW, Australia",5.0,4.0,5.0,4.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Could have been much better.’,Personal Banker,Competitive salary for hours worked. ,Outdated systems and technology. ,Recommends working here: No,Rates salary as: Average,9 months ago,Australia,4.0,4.0,2.0,3.0,4.0,4.0,3.0,Westpac Banking Corporation
‘It's great to work in an established company as there are lots of opportunities but the management is terrible as everyone is trying to be the boss’,Personal Banker,Big organisation and it's nice to its staff,"Management is a chaos. Too many meetings and time wasting conferences, when I could be doing something to help a customer",Recommends working here: No,Rates salary as: Average,4 years ago,,4.0,3.0,4.0,2.0,3.0,5.0,4.0,Westpac Banking Corporation
‘A good place to grow’,Senior Manager,The people and the opportunities,The current financial environment,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Gold Coast QLD, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Great place to work!’,Bank Manager,Opportunity and work life balance.,Systems are a little dated and slow. Not very user friendly,Recommends working here: Yes,Rates salary as: High,4 years ago,"Perth, Western Australia, Australia",5.0,4.0,4.0,4.0,4.0,4.0,4.0,Westpac Banking Corporation
‘It’s better than the average banking environment.’,Data Analyst,Lots of opportunities ,"Like any large organisation, lots of red tape.",Recommends working here: Yes,Rates salary as: High,6 months ago,"Sydney NSW, Australia",4.0,5.0,4.0,4.0,3.0,5.0,4.0,Westpac Banking Corporation
‘Overall Westpac has a positive culture and good working environment’,Monitoring & Event Manager NOC,"The people I work for and with are excellent.
Flexible working arrangements.",Dealing with excessive bureaucracy slows down projects.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,4.0,4.0,4.0,5.0,4.0,Westpac Banking Corporation
‘A wonderful organisation with a strong focus on flexibility and the development of its people!’,Financial Controller,The flexibility policies and the focus on development ,The vast number of stakeholders you are required to influence when trying to implement change.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Good experience’,Accountant,"Good company, many things to learn",Pass the knowledge to new staff,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Westpac Banking Corporation
‘Awesome’,Relationship Manager,Good career advancement. Great locations,Too conservative on lending guildlines,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,4.0,5.0,4.0,4.0,5.0,5.0,Westpac Banking Corporation
‘Good for remote work but not necessarily work life balance’,Compliance,Good for working from home,Often covering more than one work load. Lack of clarity around career progression and pay.,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",2.0,4.0,3.0,3.0,2.0,3.0,3.0,Westpac Banking Corporation
‘Horrible’,Fraud Officer,"Nothing at all, can’t think of anything good ",Bad management very bad,Recommends working here: No,Rates salary as: Low,1 year ago,"Parramatta NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘Great people in a great environment’,Financial Controller,Great working environment. Challenging work. Great people. Work life flexibility.,Average pay. Contractors get fair less benefits and training.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Great company to work for.  Would recommend.’,Senior Service Manager,"WBG is a great company with a fantastic group of people.  Love the \""One Team\"" value / concept and the work / life balance.",Becoming a key IT Technology innovator.  Needs a more comprehensive IT strategy targeting the simplification / automation of ITSM processes.,Recommends working here: Yes,Rates salary as: High,9 months ago,"Sydney NSW, Australia",4.0,5.0,4.0,2.0,3.0,3.0,4.0,Westpac Banking Corporation
‘A company worths to work for.’,Senior Associate,Westpac provided employees with extremely flexible working hours and options. It allows people with family and kids to plan their working hours flexibility according to their needs. The bank also encourages people to move between roles to gain exposure to different areas of the business. It also offers a variety of employee benefits ranging from personal loans to credit cards.,The technology aspects of the bank still require further improvement including enhancing the product systems and customer platforms.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,5.0,4.0,4.0,5.0,4.0,4.0,Westpac Banking Corporation
‘The last job/role I held before being made redundant was very challenging but helped me develop my skills & abilities.’,Quality Assurance Officer,"My upline manager was very supportive, fair and understanding.","Meeting deadlines, learning new procedures & applying these in a short period of time was the most challenging.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Concord, New South Wales, Australia",3.0,3.0,3.0,4.0,3.0,3.0,4.0,Westpac Banking Corporation
‘Rollercoaster’,Digital Producer,Benefits are great and a decent understanding of work lofe balance,Work culture has declined since change in leadership,Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,3.0,2.0,4.0,4.0,3.0,Westpac Banking Corporation
‘Management was not the best had a bad experience after working for them for 13 years’,Administration Officer,"The Benefits, shares and no fees  and working hours were good",Learning  lots of departments to learn,Recommends working here: No,Rates salary as: Average,4 years ago,"Concord West, New South Wales, Australia",3.0,3.0,3.0,1.0,3.0,3.0,1.0,Westpac Banking Corporation
‘Great company poor people managers in senior roles. ’,Frontline Support Officer,Large organisation with variety of career paths ,Poor people management practices ,Recommends working here: No,Rates salary as: Low,1 year ago,"Queensland, Australia",2.0,3.0,2.0,1.0,4.0,4.0,2.0,Westpac Banking Corporation
‘Great place to work’,Manager - Group Audit (Technology),"Flexible working options, Great work-life balance, Diversity",Few entities are still autocratic infested by people with old mentalities of creating hierarchical layers . But this is changing gradually.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",4.0,5.0,4.0,4.0,3.0,4.0,4.0,Westpac Banking Corporation
‘I liken working at WBC to trench warfare you are sent out into the field of battle with little resources and support and have to be very tough or lucky or both to survive.’,Senior Relationship Manager,The initial remuneration package was good.,WBC systems and processes make it very difficult to service clients. It is very hard and you have to be very resilient to succeed.  ,Recommends working here: No,Rates salary as: High,6 months ago,"Sydney NSW, Australia",3.0,2.0,2.0,2.0,1.0,4.0,1.0,Westpac Banking Corporation
‘Regretful’,Relationship Manager,"Can't think of any.
Lunch time.
Annual leave
",Appointed leaders not suited to roles. No personality no results and no idea how most staff perform,Recommends working here: No,Rates salary as: Low,6 months ago,"Tullamarine VIC, Australia",1.0,2.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘Stressful’,Personal Banker,Bonuses,"Too high targets, that's all your based on, no over time, no training, no communication, high pressure",Recommends working here: No,Rates salary as: Average,4 years ago,"East Melbourne, Victoria, Australia",2.0,2.0,3.0,2.0,3.0,4.0,1.0,Westpac Banking Corporation
‘Great experience’,Management Lead,Great working environment and work/life balance.,"Like most large companies, but particularly in a highly regulated industry, there is a lot of red tape and hoops to jump through to get things done.",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
