title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Great culture.  I've worked for CBA twice and both times it was great.  The culture is really mature and people are easy to get on with’,Change Manager Wealth Management,"Good team 
Good facilities 
Wifi worked everywhere
Email and access all working from day one 
Friendly culture",Hot desking not good.  No permanent desk meant you couldn't sit with team.  Had to keep things in locker.  Had to clean desk everyday before using it,Recommends working here: Yes,Rates salary as: Low,2 years ago,"Sydney, New South Wales, Australia",3.0,4.0,4.0,5.0,2.0,5.0,4.0,Commonwealth Bank of Australia
"‘A roller coaster of enjoyable, challenging experiences and long, hard hours.’",Global Mobility Manager,"Although it was very challenging, my job at CBA gave me a lot of valuable experience. I got a chance to expand my horizons and take on work I hadn't done before. CBA is an employer that looks great on any CV.","I learned a lot but I was placed on a very steep learning curve. Due to problems with the handover of the role to me and subsequent staff shortages, I had to perform my role with insufficient training and inadequate support and consequently I was working long hours. As such, my work-life balance really suffered.",Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,1.0,3.0,2.0,4.0,4.0,3.0,Commonwealth Bank of Australia
‘Great opportunities to deliver significant change for staff and customers.’,Executive Change Manager,Great bunch of dedicated people who try every day to do excellent work while supporting colleagues and front line teams. The work is never dull and there are many challenges but it is great to part of such a large organisation.,The organisation and management team is constantly changing and adapting to a very competitive environment and it is hard to deliver lasting changes which ensure we have the edge. Flexibility and being creative helps meet these challenges.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,4.0,4.0,5.0,5.0,Commonwealth Bank of Australia
"‘Great work environment had a great team to work for I can't default the company at all, although they have could have given monthly bonus's rather than annual as it would have helped keep people motivated’",Customer Service Representative,"Worked with a great team, great pay",Achieving sales targets and kpi's. A challenge was having the same targets as another branch yet they would be in a peak area in a shopping centre where sales just fell on their lap.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Caboolture, Queensland, Australia",4.0,4.0,4.0,4.0,3.0,4.0,5.0,Commonwealth Bank of Australia
"‘Met great people, managed home and work life very well and learnt to surround myself with great people leaders.’",OCM,The good thing is its Work life balance.,The challenge is  it needs more great people leaders. Often seen those plodding along eventually manage or miss manage people.,Recommends working here: No,Rates salary as: Low,3 years ago,,3.0,5.0,5.0,3.0,3.0,4.0,3.0,Commonwealth Bank of Australia
"‘So stressful it made me sick, my hair fall out and gain weight’",Customer Service Rep,"Great team mates. good pay, and mostly flexible hours","Constant poor management over 9 years. better management would result on a overall better work environment. too many female managers, not enough males.",Recommends working here: No,Rates salary as: High,4 years ago,"Hobart, Tasmania, Australia",2.0,4.0,1.0,1.0,1.0,3.0,2.0,Commonwealth Bank of Australia
"‘I can confidently and proudly say that my peers and I all work to the values of integrity, collaboration, service, excellence and accountability on a daily basis, and we achieve the goals we set with the support of our managers and other leaders.’",Business Banking Specialist,"As a Commonwealth Bank employee, I feel very supported both from within the branch and from the leaders above us. There is so much opportunity to grow and learn, and I have felt that my managers have backed me 100% when I needed it. The pay is very attractive, especially if KPIs are met, and I especially love the values based drive behind those KPIs.","The work life balance piece can be difficult, especially now that I am expecting a family and knowing that my role requires a full time commitment. That being said, the Commonwealth Bank is exceptional at being as flexible as possible in finding more flexible arrangements for staff.",Recommends working here: Yes,Rates salary as: Average,3 years ago,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Commonwealth Bank of Australia
"‘Many opportunities to work, grow and learn within a well recognised and respected company.’",Customer Service Representative,Great training and support. CBA really look after their employees and recognise hard work and people who do well. The company really puts the customer at the centre of everything we do so we know we are working to help people not just for a company to make money.,Dealing with targets and busy days when staff were cut short.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Belmont, Western Australia, Australia",5.0,3.0,3.0,2.0,5.0,5.0,5.0,Commonwealth Bank of Australia
"‘Would never ever work at another bank , our systems / processes / technology / innovation / products absolutely surpass what any other financial institution in Australia can provide!!’",Senior Associate Transaction Banking,"THE best systems out of all the banks by a mile, I have worked at other banks which are manual paper based processes, everything is paperless and electronic at CBA","None currently, depends greatly on which department you are in",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",5.0,5.0,5.0,5.0,3.0,5.0,5.0,Commonwealth Bank of Australia
‘AMAZING OPPORTUNITIES ARE ALWAYS RIGHT THERE IN FRONT OF YOU IF YOU WANT TO GIVE IT A GO YOU WILL HAVE AMAZING SUPPORT TO HELP YOU ACHIEVE YOUR GOAL.’,Branch Manager,Amazing culture and support. Working for the Commonwealth Bank for 7 years has been amazing as there is so manu opportunities and people to support you aswell as help you grow.,I believe challenges are good opportunities as you can stretch yourself and also it helps you grow. There is no real challenge with the Commonwealth Bank. The biggest challenge is how can you keep stretching yourself to become the best of the best.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Commonwealth Bank of Australia
‘I had a great experience in working for the Commonwealth Bank of Australia and I would recommend it to anyone. ’,NA,"Good camaraderie and a close knit team
Excellent software system
The organisation is run extremely well generally speaking 
Supportive leadership
Great uniform 
","After 2009 the staff cuts, and the cutting of casual workers, were challenging things to endure for the remaining staff and put a lot of stress of management to get figures and work done with less staff.

The wages, although better than award is not necessarily very high.",Recommends working here: Yes,Rates salary as: Low,1 year ago,"Canberra ACT, Australia",3.0,4.0,4.0,5.0,3.0,5.0,4.0,Commonwealth Bank of Australia
‘Not what you would expect from a multi billion dollar company’,Lender,Some of the staff are friendly and caring but overall the culture is terrible. There is a lack of accountability. Lots of talk and very little action.,"Management have a terrible \""metric\"" culture in which they obsess over data and stats but fail to understand the purpose behind the data or stats. Management show little respect to frontline staff.",Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",1.0,3.0,2.0,1.0,2.0,3.0,1.0,Commonwealth Bank of Australia
‘Might be back one day’,Executive,"Great career longevity 
Clear vision and values 
Clear expectations at awesome leadership teams 
Awesome reward and recognition",Very Sydney centric organisation - a lot of work still to be done to promote role mobility vs people mobility,Recommends working here: Yes,Rates salary as: High,2 years ago,"Perth WA, Australia",3.0,4.0,3.0,4.0,5.0,5.0,4.0,Commonwealth Bank of Australia
‘Everything at CBA just works.’,Mobile Banker,"Commonwealth Bank is one of the best resourced companies I've ever worked for. The Process, Procedures, and Technology enable me to do my job and deliver the best outcomes for my customers. This combined with a supportive management structure and a truly positive culture means that I'll be working at CBA until I retire.",There arn't many negatives working here at CBA,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Bondi Junction, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Commonwealth Bank of Australia
‘Good company to work for if you live by sales and service.’,Customer Banking Specialist/2Ic,Great career development opportunities. Work/life balance is good. Continually challenged and rewarded for hard work. Bonus potential is a great way CBA rewards their staff.,Depending on what sort of manager you work for your job can be either amazing or terrible. More should be done in selecting the leaders at CBA to ensure that there is a great staff moral and support in all levels of the group. Sales targets and referral targets from time to time can be quite challenging especially given that they are the same all year round given that it may be harder to make targets around Christmas/New Years and other seasonal periods.,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Gold Coast, Queensland, Australia",5.0,5.0,4.0,3.0,4.0,5.0,4.0,Commonwealth Bank of Australia
"‘Overall a good experience , but a lot to improve from management ’",Customer Service Specialist,"Good hours, good life/work balance","Not proper training provided all the time, shortage in staff, too many products and knowledge required that not allows you to specialise in few thinks",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Gold Coast QLD, Australia",4.0,5.0,4.0,3.0,3.0,5.0,4.0,Commonwealth Bank of Australia
‘The commonwealth bank is a great place to work and want a career’,Customer Service Specialist,Great benefits  staff helping each and communication building rapport with customers  listen to customers what their needs are,"Meeting the targets each week 
Sell products to customers 
 
Handle angry  customers 
Need to refer to specialist home loan financial advise",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Rosanna, Victoria, Australia",3.0,3.0,3.0,3.0,4.0,2.0,3.0,Commonwealth Bank of Australia
‘Good place to work if you are sales driven!!’,Customer Service Specialist,"The people I work with, the hours I work, some good employee benefits","Bonuses getting harder and harder to achieve as the bank is promoting Self Service, so there is less and less face to face customer interaction. It's an extremely intense sales environment & the IT is highly advanced but extremely slow.
I loved the bank when I first joined due to the face-to-face customer service, now the job is mainly spent sitting in an office calling people. Don't enjoy that environment!!",Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,3.0,4.0,4.0,4.0,2.0,Commonwealth Bank of Australia
‘A company with financial benifet for personal.banking needs while being a secure 4 star rated bank.’,Specialist In Branch And School Banking,Rewarding career opportunities to develop further with professional skills or be happy even being a teller as no day was the same,"Sales and revenue targets become high pressures to meet for bonus Oppertunity or branch quotes 
and never replaced staff with casual help when required as cut staff down and will continue",Recommends working here: Yes,Rates salary as: Average,4 years ago,toowoomba and brisbane,3.0,3.0,4.0,2.0,5.0,3.0,4.0,Commonwealth Bank of Australia
‘Had lots of success but you need to understand and follow protocol to progress’,Relationship Manager,"Great systems, good innovation . Great opportunity for female managers wanting to climb the corporate ladder","Average pay, you hope for a bonus that is based on too many uncontrollables. Lacks transparency. Salary growth non existent",Recommends working here: Yes,Rates salary as: Low,2 years ago,"WA, Australia",3.0,4.0,4.0,3.0,3.0,5.0,3.0,Commonwealth Bank of Australia
"‘This bank cares about its bottom line. Sales before service, always. ’",Team Leader,The infrastructure and systems are really good compared to most other financial institutions. The bank also celebrates diversity and inclusiveness. ,"This is not the right place for you if you are passionate about customer service or doing the right thing. The wool will be pulled over your eyes and you’ll be sold stories about how bank employees have helped their customers. What you won’t hear is all the things they do to milk their customers dry and bank on the fact that most customers bank with CBA because they hope they do the right thing by them. You’ll see this clearly if you are every performance managed for sales metrics. They will hide the fact that they’re pushing sales behaviours by disguising it as service. They will use your bonus as leverage to get you to make sales and behave the way they want you too because more often than not, your base salary will not be competitive without the promise of a decent bonus to supplement it. ",Recommends working here: No,Rates salary as: Low,6 months ago,"Parramatta NSW, Australia",1.0,1.0,1.0,1.0,1.0,3.0,1.0,Commonwealth Bank of Australia
"‘Went in as a common IT guy , came out a seasoned politician equipped with all the tools and tricks required to be the prime minister’",IT,"Work life balance is generally good.Some teams do get to time off to work from home .
but the culture is different from team to team . so one could not really rate working in the company as a whole because different teams and general managers have different ways of running their teams.","-massive restructuring/ redundancies going on at CBA right now. 
-every 6 month there is a restructure in your section we have 3 different General managers in 2 years . 
-Plenty of politics , back stabing environment where people in the circles are promoting each other.
-Out sourcing ongoing moving as many jobs as possible to Indian out/In source partners and moving towards contracting. 
-Quality of managers is really low,
-over bureaucratized, 20% work 80% documentation and bucraciy. 
-Cant get much done and be inivative , there are too many red lines and too many people who would come out of no where take credit for your hard work when you achieve something.
toxic environment despite what is portrayed externally as a professional environment  .",Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney Olympic Park, New South Wales, Australia",1.0,4.0,2.0,1.0,3.0,3.0,1.0,Commonwealth Bank of Australia
"‘Great experience for first serious job, plenty  of opportunity for progress and movement.’",Customer Service Representative,"Please note, I worked there many years ago.
No issues with pay or super and good staff bonuses- ie shares .. Great environment to work in for a large corporation","Too much focus on sales- good for profit but bad for customer relations.
Could focus on employing more older staff members",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",5.0,4.0,4.0,3.0,4.0,5.0,4.0,Commonwealth Bank of Australia
"‘You'll have your good days and bad days,’",Customer Service Representative,"The staff discounts, the career development can expand to different areas, making friends, work/life balance for many.","LIke many jobs theres pros and cons. The old school mentality will make your job challenging trying to bring in new improvements, sometimes you'll feel unrewarded for being a hard worker & at times if you consider to progress into a leader its mostly who you know than what you know so that will also be a challenge. Also, some management make big deals over little things but turn their backs on better things to worry about.",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",4.0,5.0,4.0,3.0,5.0,5.0,4.0,Commonwealth Bank of Australia
"‘Run away, don't walk!’",Financial Planning Role,"Staff benefits, the programs are very good however IT support is atrocious. There is a procedure for absolutely everything so you aren't left wondering how to do things in the branch network.","Sell, sell, sell! Everything at CBA is about selling. Don't believe the reports that  things have changed and performance is based on customer service. They may have on paper but sales numbers are still tracked.",Recommends working here: No,Rates salary as: Average,6 months ago,"New South Wales, Australia",3.0,1.0,2.0,1.0,3.0,3.0,2.0,Commonwealth Bank of Australia
"‘Fantastic training, experience, progression and opportunity for the keen’",Branch Manager,"Training, career progression and opportunity.
Fantastic internal systems and support.
Innovative and progressive.","Long hours. Above strong sales expectations, boarder-lining unethical push for unnecessary products.",Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,3.0,4.0,4.0,4.0,3.0,5.0,Commonwealth Bank of Australia
"‘Amazing employer, fantastic staff offers and great development options and work life balance’",Customer Service Specialist,Amazing place to work. Lots of different job roles and lots of room for career  progression. Lots of coaching and development to help staff,Sales targets and the role i am in we need to do everything with not enough time to do it all. They work well with time management but expect so much,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Newcastle, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Commonwealth Bank of Australia
"‘I liked working in my branch, the staff there made it really enjoyable, and I liked my job, ’",Area,"Working closely with a team in a small town forms a tight bond, There was a good amount of give and take, benefits like health cover, financial advice, and some discounts on loans was good.","Dealing with an ever-more-sceptical public, sales targets (which apparently have been removed now) the feeling that the front-line staff who are the face of the business, were not valued very highly at all.",Recommends working here: Yes,Rates salary as: Low,6 months ago,"Queensland, Australia",5.0,5.0,4.0,5.0,4.0,4.0,4.0,Commonwealth Bank of Australia
‘Great opportunity to work for a leading organisation’,Human Resources Manager,Flexibility and the technology that enables you to meet remotely. The office is set up for proper agile work and there is true activity based working. New Darling Square office is very nice. You also get some good employee banking benefits.,Large company with many layers of bureaucracy. There are areas where engagement scores are very low and attrition is high and it doesn't seem to really register with the group executives.  Obviously there's ethical practises being raised through royal commission as well.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",3.0,5.0,5.0,3.0,3.0,5.0,4.0,Commonwealth Bank of Australia
‘I would go back again if there is an opportunity open.’,CSR,Exposure of diversed range of clients; also gained knowledge on different financial products; which helped with my current role as an accountant,"There are always some challenging customers, but helped me to acquire problem solving skills, resolving complaints or conflicts.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, New Farm, Queensland, Australia",4.0,5.0,4.0,4.0,4.0,4.0,5.0,Commonwealth Bank of Australia
‘CBA is that one company that you'll never think of leaving.’,IT Delivery Manage,They invest resources to ensure that they give the best conditions to their staff. They look after their people and encourage professional growth. They look after your personal well-being and provide maximum level of support regardless of your rank!,"As with any large companies, risk and compliance are two top things that we always need to be careful about. This sometimes leads to slow development pace, however, I'd say this is justifiable.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Commonwealth Bank of Australia
"‘Very political- play smart, understand the rules but stick to your principles’",Digital,"Great talent, wonderful teams. Fun projects. Inspiring hard working design culture, lots to learn and share. Big beast of a company with an exciting learning curve, but as someone else has said - don’t stay here too long.","Very competitive, too much ego, poor ethics.
Loyalty is not rewarded. Very hierarchical which can impact your work. There is a lack of accountability and opportunities to grow. Set boundaries and define a clear personal timeline when working here, otherwise you can easily stop evolving. Your “fit” will ultimately determine your success or failure. Core values ineffective, many don’t live them. Too much ego which gets in the way of making things happen.",Recommends working here: Yes,Rates salary as: Low,1 year ago,"Sydney NSW, Australia",2.0,3.0,3.0,2.0,3.0,2.0,3.0,Commonwealth Bank of Australia
"‘Highly recommend it to anyone, career door opener’",Home Loan Associate,"Great support with upper management who truly value your presence, abundance of job opportunities degree wise or not, and a whole range of valuable skills and experiences needed for a corporate role",Working with different departments to finalise something tends to be tricky with some objections and obstacles along the way,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Commonwealth Bank of Australia
‘Impactful and flexible work with great team cultures’,Graduate,The culture within the teams. From funny banter to ping pong to Hearthstone each team I spent time in offered great experiences. I take full advantage of the work/life balance offered here as well to support my volunteering commitments with full backing from managers. If you want to make a difference both at work and within your community this is definitely a place you want to be. The managers have also been exceptional.,While rare a hierarchy exists in some areas which can impact your work. Although PA's do a great job managing this and it doesn't apply to analytical areas I've been to.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,Commonwealth Bank of Australia
"‘Great place with great opportunities to develop as an individual, that gives a great stepping stone for further careers both internal and external.’",Premier Relationship Manager,Technology is Great. Market leaders and focusing on World class service.,Targets. Especially in the current financial climate.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Canberra, Australian Capital Territory, Australia",5.0,4.0,5.0,5.0,5.0,5.0,5.0,Commonwealth Bank of Australia
‘Overall I like working for CBA but have had some ups and downs with some staff & issues.’,Case Manager,I feel pay is quite good for the work I do and they have been very good with my requests for part-time work & time off due to home commitments. I enjoyed the work I perform as it assists people in times of need.,"The changing of policies, legal involvement affecting the way we process our work and keeping up to date with medical advancements and treatments. Being part-time can also be hard on maintaining a grounding with team.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney Olympic Park, New South Wales, Australia",3.0,5.0,4.0,4.0,5.0,3.0,5.0,Commonwealth Bank of Australia
‘An organisation where you can gain experience across many different areas but its up to you to manage your Career.’,HR OD Specialist,"Great people, smart and very skilled at what they do. Very innovative work space and an organisation that is right at the top of its game.","Clarity about your role and how you will be measured on your success, although this is impacted by the rapid rate of change. Its important to be clear on your KPI's and make sure that you are leading your own career and managing your manager to help you achieve your outcomes.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,3.0,3.0,5.0,4.0,Commonwealth Bank of Australia
"‘Great opportunity to learn, grow and gain exposure to different areas of business.’",Group Organisational Change Support Manager,Culture due to the people passion and commitment from management actually was believable in most BU's.  A sense of ownership was allowed within certain roles and knowledge that advancement in career did actually occur.,At times some expectations were unrealistic regarding work/life balance within projects. A lot of talk the talk but did not walk the walk from some managers and staff. Some people played favorites within scope of projects and certain BU's considered themselves more important than others.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney CBD, New South Wales, Australia",4.0,3.0,5.0,4.0,5.0,4.0,5.0,Commonwealth Bank of Australia
‘Opportunities abound but before of politics’,Manager,"Big company so there's opportunity to move to different roles.  People are generally friendly. Depending on teams, one can get pretty good exposures to a range of work requirements","A staff can be faced with disconnect between senior and middle management  , hence working in such teams can be challenging from a priority and delivery perspective .",Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,Commonwealth Bank of Australia
‘Interesting place which provides you the flexibility so you can work and what you are interested in.’,EM Projects And Agile Deployment,"Working from home one day a week.
Flexible work arrangement.
Big budgets for building new capabilities.","You never get your entire bonus.
Rating your team members in PFR. There is hardly any recognition for a superior team. Only for superior individuals.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney CBD, New South Wales, Australia",4.0,5.0,5.0,4.0,4.0,5.0,4.0,Commonwealth Bank of Australia
"‘I love working in CBA, I have an opportunity to positively impact our customers everyday.’",Executive Manager,"Work life balance is great, many opportunities for development and progression, very diverse & open mindset.",Huge team which makes change slow & sometimes not timely.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",5.0,5.0,4.0,4.0,4.0,5.0,4.0,Commonwealth Bank of Australia
‘ A job that give you a salary to put bread on the table for the family and pay rent/mortgage.’,Sales Manager,"Career break for max 2 years or more depends on each person circumstances - then come back to your own role or share role.
Free shares annually.
I enjoyed Roster Day Off monthly.","Depends  on each individual and very result driven.
some only last after 3 months while others can work well and last longer.
sometimes very stressful when you have young family.",Recommends working here: Yes,Rates salary as: Average,9 months ago,"Western Australia, Australia",4.0,3.0,3.0,3.0,3.0,3.0,3.0,Commonwealth Bank of Australia
"‘Large organisation with opportunities, comes with the usual pros and cons’",Manager,"Modern office spaces, embraces flexible working, a large organisation within which there are numerous development/progression opportunities","As with all organisations, it really depends on which area you're in and what sort of people make up your team/stakeholders as to what experience you will have.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,3.0,4.0,3.0,3.0,Commonwealth Bank of Australia
‘Had the opportunity to work on multiple critical projects that strengthened my skills and experience.’,Manager,"Interesting projects
Highly motivated teams","Change in ways of working with each change of higher management, without understanding what went right or wrong with the current process.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",4.0,3.0,4.0,3.0,5.0,4.0,5.0,Commonwealth Bank of Australia
‘Life changing’,Customer Service Specialist,Being able to assist with fulfilling goals of clients and helping them achieve financially. Also ensuring they are adequately protected for almost any circumstance and watching them leave with a smile on their face after being able to assist with any queries they may have!,"Sometimes targets can be stressful and there is such a vast amount to learn whether it be processes, products and just how to deal with certain situations.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Werribee, Victoria, Australia",5.0,4.0,5.0,5.0,4.0,5.0,5.0,Commonwealth Bank of Australia
"‘With a focus on the customer and also a very caring attitude about their people, The Commonwealth Bank was overall good to work for.’",Customer Service Specialist,"It was always good when we where treated as professional, adult, skilled workers, if methods are found that services customers better, they where generally embraced and awarded. As staff, a focus was on and how we are feeling etc as individuals, made me feel good.","I believe the bank needs to be overall more focused on what customers want and need, less focused on who does what and how many, in a demanding environment its service that counts.",Recommends working here: Yes,Rates salary as: Average,3 years ago,,4.0,5.0,3.0,3.0,5.0,5.0,4.0,Commonwealth Bank of Australia
‘Great place and opportunity to start but difficult to climb the corporate ranks.’,Corporate Actions Representative,Good place to start working for new graduates/migrants seeking to gain experience in the Financial Services industry with focus on equity markets and instruments.,The company structure and work scope makes it a little hard to get promotion and achieve higher work responsibilities.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Perth, Western Australia, Australia",2.0,4.0,3.0,3.0,2.0,3.0,3.0,Commonwealth Bank of Australia
‘If you want the ultimate experience in banking. This is it!’,Customer Service Representative,Great work environment. Great run business. Great training. Great team morale. Awesome place to work,The sales! I'm not a natural born seller. Picking up clues or even initiating sales was total foreign to me despite working in retail for 20 years,Recommends working here: Yes,Rates salary as: High,4 years ago,"Coffs Harbour, New South Wales, Australia",4.0,4.0,4.0,4.0,4.0,5.0,5.0,Commonwealth Bank of Australia
"‘An evolving, ever changing, challenging and fun workplace all in one!’",Customer Service Representative - Call Centre,"Working environment and team atmosphere are great! It's a very diverse and inclusive workplace, and all of our colleagues are genuine, friendly and a lot of fun. The support factor is also very much there; the management are approachable and considerate, and will always do their best to fight for the outcome that's best for you. On top of this there are plenty of coaching and training sessions to ensure you're constantly improving and performing within your role. There are lots of employee benefits and discounts, as well as reward and recognition schemes to work towards.","There's a lot of information/policies/procedures to retain and things are constantly changing, and I mean constantly! You always have to be on your toes, in particular from a risk and compliance perspective. There are many KPI's to meet and it's a very structured environment; you need to be doing what your schedule says you should be doing at the time it says you should be doing it to avoid causing a domino effect for other areas of the business. It can be a very draining workplace if you are unable to find ways to manage your time/workload efficiently.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Launceston, Tasmania, Australia",5.0,4.0,5.0,4.0,5.0,5.0,4.0,Commonwealth Bank of Australia
‘The position I work and the department is good to work for as management listens to what you have to say even if they can't act upon it’,Manager Credit Qualtiy,"Interaction with management
Opportunity to progress you career
Ability to expand your skill set",Not being able to always act on suggestion provided,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Parramatta, New South Wales, Australia",4.0,5.0,4.0,4.0,4.0,4.0,4.0,Commonwealth Bank of Australia
‘I loved my customers and provided exceptional service it's a shame thee irking conditions are terrible and you are not supported in your role. It means they lose great staff regularly who actually care for their clients.’,Csr,The customers. The products you can trust. The technology you work with. Co workers are really supportive because they too understand how harsh the working conditions are.,Unrealistic monitored working environment. Monitored to the point where you can't take breaks to use the toilet when you need to. Unrealistic sales targets that promote unethical selling.,Recommends working here: No,Rates salary as: Average,4 years ago,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Commonwealth Bank of Australia
‘Not sure whether I’ll go back to work for them or not’,Lending Officer,Salary offered was high and was up to expectations and perks are good,"No proper training schedule, training of unnecessary topics were given more importance than the useful ones, for example, there is almost a day or half a day worth of training on emails. Work culture is not the same as what they say, micro management of employees exists mostly in all teams and too pushy in sales target performance",Recommends working here: No,Rates salary as: High,6 months ago,"Melbourne VIC, Australia",3.0,2.0,3.0,2.0,4.0,3.0,3.0,Commonwealth Bank of Australia
"‘Great training system and good career development, solid professional experiences.’",Customer Service Specialist,"Top 500 company, their training is excellent. Career development within the company is great, you have various opportunities.","Workload is way above average, at the other hand pay is just average. Management somehow is case by case scenario, you will see some good leaders while at the same time some not as good.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,4.0,4.0,3.0,4.0,3.0,4.0,Commonwealth Bank of Australia
"‘Largest, yet still a traditional bank at risk of disruptive innovation’",Not To Be Disclosed,"Similar to other large organizations and consistent with 21st century business model, CBA provides great opportunities for women and diverse background candidates for career advancement.","Depending on business units and work environments (not necessarily reflective of the entire organization), my observations of the BU I worked for:
- Cost is still a major driver to people management, often at the expense of talented employees
- Lack of job design
- Traditional rather than transformation/collaborative leaders 
- Transactional rather than relational employee-employer relationship
- Rigid process/policies/procedures, internal systems with pre-existing issues/bugs and lack of reliable tools for analytics in lending space are primary issues that impedes speed to market 
- Requires improved management of change",Recommends working here: No,Rates salary as: Average,2 years ago,"Perth, WA, Australia",3.0,2.0,2.0,2.0,2.0,3.0,3.0,Commonwealth Bank of Australia
"‘It was a great experience, learnt quite a few useful skills, had fun working with colleagues, however I didn't agree with the corporation incentives and pressure from managers.’",Customer Service Representative,"Training before commencing work as well as ongoing training is very useful and helps to remain up to date with products and procedures, making it easy to maintain job readiness. Salary was good and day to day work didn't get repetitive because of all the different clients and tasks that would fill in the days. Having good work colleagues was something that made the difference between the job being enjoyable as opposed to boring.","The bank uses a target/reward system to encourage employees to work more efficiently. However, I found that this 'target' system, where each employee was set a target number and to achieve their assigned target, they would need to be getting referrals or setting up services for clients. Products that held numerical rewards for points included new accounts, loans, credit cards, etc. I found this system was good in the sense it prompted employees to continually inform customers of new deals or products on offer, however, it also culminated in a lot of pressure to maintain weekly targets and essentially I felt it made a lot of employees treat customers like numbers, which defeats the focus Commonwealth Bank pushes so hard for, being number one in customer service. So I found the managers to be challenging because they only seemed to be interested in how much money or equity employees had made for the bank each day.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Albury, New South Wales, Australia",4.0,4.0,4.0,3.0,3.0,4.0,4.0,Commonwealth Bank of Australia
‘Don't stay longer than you need to’,Digital,"Fantastic peers, training, learning opportunities, experimental, innovative. They also attract a lot of brilliant talent (but fail at the senior management level).","Unfortunately, managers at almost every level are incompetent, lack empathy, take the credit for what their team members do and/or just have their own agendas. The bank also doesn't seem to hire managers who possess the same skills as their teams so they can't be mentors or manage teams well. They also don't focus on improving people and culture and then wonder why the survey results are low and blame it all on the poor workers.",Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",2.0,3.0,3.0,1.0,4.0,3.0,3.0,Commonwealth Bank of Australia
