title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘I would recommend everyone’,Grocery Team Member,"Good place to work. Helpful team members, easy going manager",Physical work sometimes makes very stressful but I enjoy it,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Mortdale, New South Wales, Australia",3.0,3.0,5.0,5.0,4.0,3.0,5.0,Coles Supermarkets
‘Shocking’,Butcher,None all bad management are like kids young and have no idea how to treat people ,No challenges management are a joke. ,Recommends working here: No,Rates salary as: Average,1 year ago,"Lithgow NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘Very experienced’,Customer Service Agent,Driving on your own,"Finding parking in the city, address and location where to deliver groceries",Recommends working here: No,Rates salary as: Low,4 years ago,"Burwood, New South Wales, Australia",1.0,3.0,2.0,1.0,1.0,1.0,2.0,Coles Supermarkets
‘Enjoyable working atomsphere’,Dairy Manager,Good working culture & good place to forge new friendships,"Everyday was challenge, there was always something to broaden your horizons",Recommends working here: Yes,Rates salary as: High,3 years ago,"Geraldton, Western Australia, Australia",4.0,3.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
"‘It was a good, pleasant experience that I learned a lot from.’",Checkout Operator,"The team which I worked with was helpful, friendly and easy to communicate with. working with customers really helped my communication skills and dealign with hard customers helped me gain conflict resolution.
",Difficult customers are always a challenge and machines were unreliable.,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Kalgoorlie WA, Australia",3.0,5.0,3.0,4.0,4.0,5.0,4.0,Coles Supermarkets
‘Love working for a company that cares ’,Baker,"The people I work with 
Management ","Giving good quality products 
Time limit to do it in ",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Penrith NSW, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,Coles Supermarkets
‘Love the culture and people.’,Senior IT Project Manager,Exciting environment.,"Fast moving organisation, continual change of priorities.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,3.0,3.0,3.0,4.0,Coles Supermarkets
‘Enjoying working for a major Australian company with a diverse workforce.’,Night Fill Team Member,Happy easy going clean work place. Friendly atmosphere.,Young inexperienced Managers.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Cockburn Central, Western Australia, Australia",4.0,4.0,5.0,3.0,5.0,5.0,4.0,Coles Supermarkets
‘Very good pay but boring work’,Fresh Produce Assistant,The pay is really good,Working by yourself is boring and the shifts can drag on,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,2.0,3.0,4.0,5.0,4.0,Coles Supermarkets
‘They expect to much work in time giving ’,Duty Manager,Nice customers and good work mates ,"Meeting work expectations
Talking to the boss",Recommends working here: No,Rates salary as: Low,1 year ago,"Corrimal NSW, Australia",3.0,3.0,3.0,2.0,3.0,3.0,3.0,Coles Supermarkets
‘It was repetitive.’,Casual Team Member,The team was always helping when I needed help finding items and the team room always had apples and drinks for the employees,Manager always giving me the really busy shifts,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",3.0,4.0,3.0,2.0,2.0,3.0,3.0,Coles Supermarkets
‘Loved the job the company doesn't love its workers’,Csa,Meeting the customers in there homes,Continuing management styles too cut pay and entitlements,Recommends working here: No,Rates salary as: Low,1 year ago,"Salisbury SA, Australia",1.0,1.0,2.0,1.0,1.0,3.0,2.0,Coles Supermarkets
‘I've enjoyed my time with the company. Great leadership and great team environment’,Bakery Manager,Great coaching team support networking,Hard to promote out of bakery into higher management as bakers and bakery managers are hard to come by.,Recommends working here: Yes,Rates salary as: Average,3 years ago,Toowoomba,4.0,3.0,4.0,4.0,3.0,5.0,5.0,Coles Supermarkets
‘I don’t recommend Coles ’,Customer Service Assistant,"I was in the truck for my role, so being out of the office was great.","Head office management expect too much from the delivery drivers, to a point where it’s unsafe on the roads.",Recommends working here: No,Rates salary as: Average,6 months ago,"Tasmania, Australia",2.0,3.0,3.0,3.0,2.0,3.0,2.0,Coles Supermarkets
‘Okay.’,Customer Service Assistant,"Great flexible hours, okay pay rate, lots of departments to change to if you get bored.","Terrible micro-management, hardly any opportunity for permanent work.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Glenorchy, Tasmania, Australia",3.0,4.0,3.0,2.0,2.0,2.0,3.0,Coles Supermarkets
‘Good and bad experience ’,Experienced Nightfiller,The group of people I work with. ,Keeping u with the packing rate.,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Kippa-Ring QLD, Australia",3.0,3.0,3.0,3.0,3.0,3.0,3.0,Coles Supermarkets
‘Wasted 8 years of my life.’,Duty Manager Fresh Produce Manager Nightfill Manager Dairy Manager,Not much was good here.,"High work pressure
Poor management across stores",Recommends working here: No,Rates salary as: Low,2 years ago,"Mornington Peninsula, Victoria, Australia",2.0,2.0,2.0,1.0,3.0,4.0,1.0,Coles Supermarkets
‘A lot of heavy lifting.’,Nightfiller,Working with some really nice people. Who all care for you and watch out for you.,When we have really big loads like during Christmas time.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Coles Supermarkets
‘Low pay average conditions’,Manager,You don’t have to think just be a paid robot,Lack of vision and leadership and direction it’s a slowly sinking ship,Recommends working here: No,Rates salary as: Low,2 years ago,"Geelong VIC, Australia",2.0,1.0,2.0,2.0,1.0,1.0,1.0,Coles Supermarkets
"‘EXCELLENT FOR BUILDING PRACTICAL SKILLS LIKE COMMUNICATION, CASH HANDLING AND CUSTOMER SERVICE’",Customer Service Cashier,"MEETING INTERESTING PEOPLE EVERYDAY,GOOD TEAM BUILDING OPPORTUNITY, MAKE GREAT FRIENDS BECAUSE OF IT","VERY FAST PACED ENVIRONMENT WITH REGULAR UNDER-STAFFING ISSUES,LONG HOURS",Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,Coles Supermarkets
‘Good inbetween job.’,Service 2IC,The friends you make.,Trying to balance a normal family life with my son whilst being expected to work unreasonable hours. I was also working 40+ hours a week FT knowing I would never really go anywhere in the industry and that made it hard to keep getting up to go there each day but I had bills and rent to pay.,Recommends working here: No,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",1.0,1.0,2.0,1.0,1.0,3.0,1.0,Coles Supermarkets
"‘A good company to work for, although sometimes it's difficult to get things finalised.’",Retail Site Manager,"Supportive culture
Strong policies and procedures
Good work life balance","Career progression
Support with people management",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Logan, QLD, Australia",3.0,4.0,4.0,4.0,4.0,5.0,4.0,Coles Supermarkets
"‘As i said at the start, what's here isn't anything. I'd call a mainfesto, I'TS MORE SOME GENEAL PHILOSPHIES’",SOP ASSISTANT,Meeting new people,Finding a good indicator and being recognition and implementation,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Emerald, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘18 years of good friendships’,Team Manager,I was a manager and it was challenging sometimes,Working with 300 different personally,Recommends working here: Yes,Rates salary as: High,2 years ago,"Goulburn, New South Wales, Australia",5.0,4.0,5.0,4.0,5.0,5.0,4.0,Coles Supermarkets
‘Not to bad customers always right even when they aren’t not it is notf fair.’,Part Time Worker,Get paid that’s the only good thing,No challenges in the workplace,Recommends working here: No,Rates salary as: Low,2 years ago,"Cannington WA, Australia",3.0,2.0,1.0,1.0,2.0,1.0,1.0,Coles Supermarkets
‘Store manager to regional manager with loads of rollout a and opportunities you set the pace for your excels ration’,Regional Manager,"Culture , team, opportunities",It's retail everyday a challenging,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Darwin, Northern Territory, Australia",4.0,4.0,4.0,4.0,3.0,5.0,5.0,Coles Supermarkets
‘Struggling along.’,Checkout Operator,Nothing at all. It's a terrible job where I am just a number that has no rights.,Trying to live off the small amount of hours they give you.,Recommends working here: No,Rates salary as: Low,1 year ago,"Elizabeth SA, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘Fun’,Supervisor In Service,Work collegues fun people to work with that have all experianced something different.,Somtimes you get yelled at by customers,Recommends working here: Yes,Rates salary as: High,2 years ago,"Redbank Plains QLD, Australia",5.0,5.0,5.0,4.0,2.0,5.0,5.0,Coles Supermarkets
‘Wouldn’t opt to work there again’,Department Manager,"Job stability, meeting all kinds of people","The workload, lack of support, lack of staff",Recommends working here: No,Rates salary as: Low,2 years ago,"NSW, Australia",2.0,1.0,3.0,2.0,1.0,4.0,1.0,Coles Supermarkets
‘Pretty good ’,Checkout Operator,Good environment to work,"Long standing, hard work",Recommends working here: Yes,Rates salary as: Low,1 year ago,"Mount Isa QLD, Australia",2.0,3.0,3.0,4.0,2.0,3.0,3.0,Coles Supermarkets
‘I hav enjoy working alone side friendly people and help customers’,Stacker,I get to help people,Getting to no know now people,Recommends working here: Yes,Rates salary as: High,2 years ago,"Narre Warren, Victoria, Australia",5.0,5.0,5.0,5.0,4.0,5.0,1.0,Coles Supermarkets
"‘10 years on the job,  very nice group of people, manager was so caring and respectful.’",Customer Service Representative,"Flexible working hours,  night shift or day. 
Great people, hard working.","None I can think of, except maybe repetition of work,  but you just move to a new department.",Recommends working here: Yes,Rates salary as: High,2 years ago,"Waratah, New South Wales, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,Coles Supermarkets
‘Challenging.’,Customer Service Agent.,"Pay, environment & supportive manager.",Unrealistic time frames for deliveries. Age of the delivery vehicles.,Recommends working here: Yes,Rates salary as: Average,3 years ago,"gold coast, qld.",4.0,4.0,4.0,4.0,3.0,4.0,4.0,Coles Supermarkets
"‘Great time, hard work’",Deli Assistant,"Working with customers, helping them in any way.
The people I work with are grwat","Meeting goals on time
Customers",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,4.0,4.0,2.0,5.0,5.0,Coles Supermarkets
‘Great opportunity to learn amazing life lessons’,Customer Service Supervisor,The positive people you work with,Usual retail challenges,Recommends working here: Yes,Rates salary as: High,4 years ago,"Adelaide, South Australia, Australia",4.0,5.0,4.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Good company to get customer service experience’,Customer Service Supervisor,"Flexibility of working shifts
each store feels like their own family
","Same thing every day
rude customers get what they want ",Recommends working here: Yes,Rates salary as: Low,1 year ago,"Gold Coast QLD, Australia",4.0,3.0,3.0,3.0,2.0,4.0,4.0,Coles Supermarkets
‘It can take its toll being night shifts’,Grocery,"Good work mates, good night manager",Late but short shifts,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Launceston, Tasmania, Australia",4.0,3.0,4.0,3.0,3.0,3.0,4.0,Coles Supermarkets
‘It pays the bills.’,Checkout Service Assistant,Easy to work shifts around school/university.,Not great career advancements.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Moe, Victoria, Australia",2.0,4.0,3.0,3.0,2.0,3.0,3.0,Coles Supermarkets
‘A good place to start off’,Customer Service Representative,"Lovely customers, supportive staff, flexability","Rude/unresponsive customers, bad days have a ripple effect on everyone",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Ulverstone, Tasmania, Australia",4.0,3.0,4.0,5.0,5.0,5.0,4.0,Coles Supermarkets
‘I learnt a lot about the sort of company I don't want to work for here.’,Senior Business Intelligence Analyst,Hard to think of any,Poor offices. Poor sales and marketing management. Aggressive sales approach puts pressure on the employees when the work doesn't come in.,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",1.0,2.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘Was a good company but not anymore.’,Nightfill Team Leader,Good team members good people to be around,Coles have cut 30% of hours in the past 2 years and nothing is getting done and the expectations have doubled ,Recommends working here: No,Rates salary as: Average,1 year ago,"Mandurah WA, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘Brilliant for young people as a first job.’,Front End Cashier,"Good hours, good pay. Lovely people. Nice working environment.",Very repetitive work.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Baldivis, Western Australia, Australia",4.0,4.0,4.0,4.0,3.0,4.0,4.0,Coles Supermarkets
‘Good days and bad days.’,Meat Packer,"Discount card, work mates, ","The work heavy lifting always too busy, never enough staff for workload. Promotions were usually for who you know not on your work performance.",Recommends working here: No,Rates salary as: Average,1 year ago,"Perth WA, Australia",3.0,4.0,4.0,3.0,4.0,4.0,4.0,Coles Supermarkets
"‘Ok place to work, enjoyed the experience’",Online Assistant,The people we worked with were all fun,Casual hours and early morning starts,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Elanora, Queensland, Australia",3.0,2.0,4.0,3.0,3.0,4.0,4.0,Coles Supermarkets
‘It tied me over til something better came along’,Nightfiller,I had a job which was the only good thing.,"Management were rude, incosiderate to family situations",Recommends working here: No,Rates salary as: Low,1 year ago,"Corio VIC, Australia",1.0,1.0,1.0,1.0,1.0,3.0,1.0,Coles Supermarkets
"‘Rewarding, challenging, fun and frustrating.’",Store Team Member,When you find a good team to work with stick with it.,Getting the hours that suit your family life needs,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Tuggerah, New South Wales, Australia",3.0,3.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
‘I enjoyed meeting people and making friends within the company’,"Horticulturalist, Fresh Produce","When you have a positive and encouraging manager, it's a pleasure to work in that store",Learning new skills,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Aspley, Queensland, Australia",1.0,3.0,3.0,4.0,4.0,4.0,4.0,Coles Supermarkets
‘Unsettled and always changing. Very reactive business leaders.’,Store Manager,Good perks. Stores work well together.,Heirarchy are money driven. Only promote friends. No care for the teams.,Recommends working here: No,Rates salary as: Average,1 year ago,"Queensland, Australia",3.0,2.0,2.0,1.0,4.0,4.0,2.0,Coles Supermarkets
‘Challenging’,Customer Service Assistant,The people that you can meet,"The unrealistic and ever changing expectations of the home office that base everything off of one key criteria, how much money is made that hour. A criteria that they change at a moments notice",Recommends working here: No,Rates salary as: Low,2 years ago,"Lilydale, Victoria, Australia",1.0,1.0,2.0,1.0,3.0,4.0,3.0,Coles Supermarkets
‘Great as a first job’,Retail Assistant,Career Building opprtunities,Management,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Townsville City, Queensland, Australia",4.0,4.0,4.0,3.0,3.0,3.0,4.0,Coles Supermarkets
‘Can make some good friends’,Fresh Foods,"Colleagues, good customers. ","Minimum wage, rude customers, management aren’t compassionate. ",Recommends working here: No,Rates salary as: Low,1 year ago,"Jimboomba QLD, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘Great’,Customer Service Assistant,Great people and environment,Not much opportunity,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Burwood NSW, Australia",2.0,4.0,5.0,4.0,2.0,5.0,5.0,Coles Supermarkets
‘Best first job for a student’,Assistant Service Manager,"Great team, great training.","My casual hours went from 25/week to 3hrs a week, casual employment here is very unpredictable.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"North Rocks, New South Wales, Australia",4.0,4.0,4.0,3.0,4.0,5.0,4.0,Coles Supermarkets
"‘In forty years of work the last 7 have been the worst,’",Retail Sales Assistant,Sometimes the people you work with,"Overall the treatment of staff. You are only a number that can easily be replaced. You are never valued for your skills, just make sure your available night and day and don’t expect to have a life outside of company. Don’t expect to be valued or treated humanely.",Recommends working here: No,Rates salary as: Average,1 year ago,"Murwillumbah NSW, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0,Coles Supermarkets
‘Great place to work.’,Skilled Coles Baker,"Great friendly team environment . Stable work, get good perks",Work and life balances,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Beenleigh, Queensland, Australia",4.0,4.0,4.0,4.0,5.0,5.0,4.0,Coles Supermarkets
‘Make your time with Coles short’,Store Wide,Can be flexible with working hours and pay rate is dependent on the time of day/week you work,Hard work barely recognised and an extremely mirco-managed environment that becomes toxic.,Recommends working here: No,Rates salary as: Average,6 months ago,Australia,3.0,3.0,2.0,3.0,3.0,4.0,3.0,Coles Supermarkets
‘Great place to work if you work well with the team’,Retail Management,If you get a great team work can be wnjoyable,Work life balance can suck sometimes,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Melbourne, Victoria, Australia",4.0,2.0,4.0,3.0,5.0,5.0,4.0,Coles Supermarkets
‘Stressful and torn between 2 different departments.’,Deli And Cashier,Fun bunch of people to work with and a slightly different experience.,I was constantly split between deli and cashier which meant i would often miss out on the breaks I deserved.,Recommends working here: No,Rates salary as: Low,4 years ago,"Willetton, Western Australia, Australia",3.0,2.0,3.0,2.0,2.0,2.0,3.0,Coles Supermarkets
‘Over worked under paid ’,Store Manager,Nothing what so ever ,Long hours people old school and not willing to change ,Recommends working here: No,Rates salary as: Average,1 year ago,"Turramurra NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘Great place to work ’,Customer Service Role,Everyone really supportive and great place to learn,Having really busy days and going fast ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Mudjimba QLD, Australia",4.0,5.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
‘Coles doesn't care about their employees’,Service Supervisor,Met some good people ,"Understaffed, staff always get cut, more focused on money than if you're okay, you're mad to feel bad if you're unwell and need to leave.",Recommends working here: No,Rates salary as: Low,6 months ago,"Noarlunga Centre SA, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘Coles use to care about there staff they don't  any more’,Stock Counter,Ten years a go Coles where good to work for not so now,Management  that  can't make there own  decisions,Recommends working here: No,Rates salary as: Average,2 years ago,"Albury, New South Wales, Australia",2.0,1.0,2.0,2.0,3.0,4.0,1.0,Coles Supermarkets
‘Fantastic first job or while studying ’,Sales Assistant,Flexibility of trading hours resulting in flexibility to work around studies ,Very difficult to attain more shifts ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Lynbrook VIC, Australia",3.0,5.0,4.0,3.0,4.0,5.0,4.0,Coles Supermarkets
‘You know where you stand with wages and annual leave...’,Fresh Foid Department,Opportunity for advancement..team environment..,Weekemd work..but payed for at a great rate..,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Wangaratta VIC, Australia",5.0,4.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
‘Physically enduring’,Trolley Collector / Cleaner,5%-10% discount at checkout,"As a trolley collector, I often found it hard to go on a 30 minute break without running out of trolleys and being accused by management that I was slacking off. I then went out of my way to only take 5 minute breaks only to be told that wasn't tolerated..

Secure job, bad management.",Recommends working here: Yes,Rates salary as: Low,1 year ago,"Browns Plains QLD, Australia",2.0,3.0,1.0,1.0,2.0,5.0,3.0,Coles Supermarkets
‘I could do it all over again’,Retail Assistant,Everybody is so nice,Working up to speed and remembering every product to where it belongs,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Would never work here again as you are only a number...’,Supermarket Night Fill Manager,"Going home, as they want blood","Mission impossible, expect too much in too little time or with no staff to do the job",Recommends working here: No,Rates salary as: Average,1 year ago,"Perth WA, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘Work hard to make others rich.’,Manager,Regular income. Hard to think of anything else good.,Micro managing. No bonus. No pay raise. No Xmas bonus. Expected to be on call 24/7. Overworked and under appreciated. No work life balance.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"WA, Australia",3.0,1.0,2.0,2.0,1.0,3.0,3.0,Coles Supermarkets
‘Managers with poor people skills and expected to do a lot more hours than what you are paid for on salary.’,Meat Manager,Not a lot always wants more and nothing is good enough,No staff expected to do the work of 2 people,Recommends working here: No,Rates salary as: Average,2 years ago,"Gold Coast, Queensland, Australia",3.0,1.0,2.0,1.0,3.0,4.0,1.0,Coles Supermarkets
‘Wouldn’t work there again.’,Team Member,The people you work with can be really funny and genuine People ,"Dealing with all the different
managers ",Recommends working here: No,Rates salary as: Low,6 months ago,"Midland WA, Australia",1.0,1.0,2.0,1.0,4.0,3.0,2.0,Coles Supermarkets
"‘Great people, great working environment ’",Shift Supervisor,The people are the best,Getting the hours I needed ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Narellan NSW, Australia",2.0,2.0,5.0,3.0,3.0,2.0,4.0,Coles Supermarkets
‘Customer service and handling the goods’,Traineeship,You come across good people and good customers,Getting along with people you work with and getting the one out of ten customers that are having a bad day,Recommends working here: Yes,Rates salary as: High,4 years ago,"Townsville City, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘I found Coles to be a volatile environment to work’,Night Service Supervisor,"Discount card, extra shifts when available is always handy",Working with young staff members who don't really want to work,Recommends working here: No,Rates salary as: Average,4 years ago,"Somerville, Victoria, Australia",3.0,3.0,1.0,1.0,2.0,1.0,1.0,Coles Supermarkets
‘Great team environment and a high casual wage to bridge the gap of limited working hours available.’,Night Filler,Well organised shifts that make for a fast fill.,Dealing with frustrating items that won't open...,Recommends working here: Yes,Rates salary as: High,2 years ago,"St Peters SA, Australia",4.0,4.0,5.0,5.0,4.0,5.0,5.0,Coles Supermarkets
‘Coles great place to work with great benefits.’,Team Member,I love the people I work with and the great benefits/perks you get working in coles.,Its hard to get a store transfer,Recommends working here: Yes,Rates salary as: High,4 years ago,"Werribee, Victoria, Australia",3.0,5.0,5.0,3.0,5.0,5.0,5.0,Coles Supermarkets
‘Bad coporate culture - never again’,IT AGENT,Enjoyed working with people with the same job title,"Demanding work environment
Bad coporate culture 
No recognition
Lack of training
Disrepectful",Recommends working here: No,Rates salary as: Low,1 year ago,"Victoria, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
"‘Memorable nice time for me, which helped me out of financial dilemma’",Casher,"Friendly and nice co-worker, and I got lots chance to challenge myself there","English is my second language, I find it's hard to communicate accurately, but it's not their problem. I worked on it and improved a lot!",Recommends working here: Yes,Rates salary as: High,2 years ago,"Rhodes, New South Wales, Australia",3.0,4.0,5.0,4.0,4.0,4.0,4.0,Coles Supermarkets
‘Dont work for coles’,Service Assistent,The pay and benefits were good,Management is terrible no work life balance and they don't treat there team members right,Recommends working here: No,Rates salary as: Average,4 years ago,"Kempsey, New South Wales, Australia",3.0,1.0,1.0,1.0,3.0,1.0,1.0,Coles Supermarkets
"‘Good place to work , career opportunities galore’",Dairy Manager,"Diversity , plenty of opportunities to branch out in different areas",Working with others and customer forfillment,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Endeavour Hills, Victoria, Australia",5.0,4.0,5.0,4.0,3.0,4.0,5.0,Coles Supermarkets
‘Good place to work but nasty managers’,Customer Service Supervisor,Flexible working contracts,Nasty managers,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,3.0,3.0,2.0,4.0,5.0,4.0,Coles Supermarkets
‘Good part time job if you are studying in Australia.’,Customer Service Representative,Adaptable roaster and team ready to accommodate each other with shifts.,Grapevine communication.,Recommends working here: Yes,Rates salary as: Average,3 years ago,,1.0,3.0,3.0,2.0,4.0,5.0,4.0,Coles Supermarkets
‘I have  enjoyed working with Coles and starting from the bottom to end up being a manager’,Duty Manager,Great team to work with,Dealing with customers is sometimes challenging but most of all a pleasure,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Scone, New South Wales, Australia",3.0,4.0,5.0,5.0,3.0,5.0,4.0,Coles Supermarkets
‘Good place to work’,Trainee Manager,Job security,Trying to progress in the company when there are so many trainees with the same position,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,4.0,4.0,2.0,5.0,4.0,Coles Supermarkets
‘Interesting and knowledgeable ’,Duty Manager,"The staff, the pay, the penalty rates ",Management care about you if they need you ,Recommends working here: No,Rates salary as: High,1 year ago,"City of Casey, VIC, Australia",3.0,2.0,3.0,1.0,4.0,3.0,3.0,Coles Supermarkets
‘Over worked and under paid’,Duty Manager,Most of the team members ,Upper management making promises and never delivering. ,Recommends working here: No,Rates salary as: Low,6 months ago,"Cambridge Park NSW, Australia",1.0,1.0,1.0,1.0,2.0,3.0,1.0,Coles Supermarkets
‘Nice Company to work with with opportunities to build your career.’,Night Supervisor,"Get to meet new people, build on your career, stepping stone to higher employment, oportunities around the country!","Some of the people you have to deal with throughout a day,",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Ballarat, Victoria, Australia",5.0,3.0,3.0,4.0,3.0,4.0,5.0,Coles Supermarkets
‘Did not have the hours that I needed’,Night Filler,Good team work Great people to work with,The filling was hard to keep up with.,Recommends working here: No,Rates salary as: Average,4 years ago,,2.0,2.0,4.0,3.0,3.0,3.0,2.0,Coles Supermarkets
‘Since becomming a manager and plaed in another store my overall opinion has dropped.’,Department Manager,"Security, ok salary, getting to know a lot of different characters","People. Needing to understand each person as an individual with different needs, availabilities and wants/demands",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Queensland, Australia",3.0,2.0,3.0,2.0,1.0,4.0,4.0,Coles Supermarkets
‘I'm a First aider and night filler but I have 5 Years of experience in the retail enviroment’,Night Filler,THe staff is great to work for but the magament is bad,The mangers of the store needs to be look at,Recommends working here: No,Rates salary as: Low,4 years ago,"Rockhampton, Queensland, Australia",2.0,3.0,2.0,2.0,3.0,2.0,3.0,Coles Supermarkets
‘You don’t reward your hard workers correctly so terrible’,Trolley Return Assistant,Most people i worked except a few in managementhavin,Having a person in charge when they think they a heroyou,Recommends working here: No,Rates salary as: Low,6 months ago,"Earlville QLD, Australia",3.0,3.0,4.0,1.0,1.0,2.0,2.0,Coles Supermarkets
"‘Fun, for filling job’",Bakery MANAGER,"Talking and helping customers 
Get to try and see new products before they hit the shelf",There are challenges every day,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Everton Park, Queensland, Australia",5.0,4.0,5.0,4.0,5.0,4.0,5.0,Coles Supermarkets
"‘If you want a challenging, rewarding career, Coles is the place.’",Store Manager,Great career opportunities,Change and getting everybody on board!,Recommends working here: Yes,Rates salary as: High,4 years ago,"Warrnambool, Victoria, Australia",5.0,3.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘A good one mate ’,Nightfill Team Member,If you do a good job you get a lot of shifts ,Getting an annual leave ,Recommends working here: Yes,Rates salary as: High,1 year ago,"Carlingford NSW, Australia",5.0,5.0,5.0,5.0,5.0,3.0,4.0,Coles Supermarkets
‘Was good ’,Service Assistant,You get to meet very nice customers ,Unless you want to move up the ladder you will just be a number to them ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Pakenham VIC, Australia",3.0,3.0,3.0,3.0,3.0,3.0,4.0,Coles Supermarkets
‘Loved it ! Learnt so much from the experience and would definitely refer a friend to work there.’,Sales Assistant,Great experience for any future jobs.,Long and tiring shifts.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Oakleigh, Victoria, Australia",4.0,4.0,3.0,3.0,3.0,4.0,4.0,Coles Supermarkets
‘Challenging but rewarding all in all i would say ok place to work’,"DISTRIBUTION CENTRE, Receiving Department",Good pay if you are willing to work hard and earn extra,It is hard work physically. Management wanting to move you backwards in career development,Recommends working here: No,Rates salary as: Average,2 years ago,"SA, Australia",4.0,3.0,4.0,2.0,2.0,4.0,3.0,Coles Supermarkets
‘You can only advance in coles if you are a brown nose and have no backbone’,Customer Service Representative,"A clean enviroment as in air conditioning ,And most times decent equipment to work with.",Management making decisions that they have very little to no experience in,Recommends working here: No,Rates salary as: Low,2 years ago,"Toowoomba City QLD, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0,Coles Supermarkets
